siteid,spid,x,y,occ,group,disturb,mi,rainann,rugged,soildepth,soilfert,solrad,tempann,topo,vegsys,cti,raindq,tempmin
10963,tgb,153.2504,-29.7976,0,db,2,79,1358,6,1049,2,88,187,6,3,1289,192,75
10086,tgb,151.9338,-32.7348,0,db,3,73,1174,1,1100,2,86,173,0,5,1039,258,54
10964,tgb,153.2515,-29.8166,0,db,1,78,1322,8,1120,2,89,187,-2,5,1479,186,75
10965,tgb,153.2517,-29.8861,0,db,2,79,1350,6,1149,2,89,187,-1,3,1409,180,75
10966,tgb,153.2536,-29.8346,0,db,2,78,1336,2,1129,2,88,187,1,5,1409,180,75
10967,tgb,153.2539,-29.9438,0,db,1,80,1388,7,1279,1,89,187,1,5,1389,180,74
10968,tgb,153.2588,-29.8427,0,db,1,79,1342,5,1299,1,89,188,-2,5,1529,186,75
10969,tgb,153.2627,-29.3473,0,db,3,81,1468,5,1129,2,89,190,-4,3,1729,222,74
10970,tgb,153.2639,-29.8256,0,db,2,80,1362,7,1309,1,89,187,3,5,1279,192,75
10971,tgb,153.2649,-29.785,0,db,2,81,1378,11,1289,1,88,186,18,5,1159,198,75
10972,tgb,153.265,-29.84,0,db,2,79,1348,6,1299,1,89,187,2,5,1319,186,75
10973,tgb,153.2691,-29.8355,0,db,1,79,1354,3,1220,1,89,187,2,5,1369,186,75
10087,tgb,151.9374,-29.993,0,db,1,88,1012,44,1000,1,88,115,3,6,1239,186,0
10974,tgb,153.274,-29.7173,0,db,1,81,1474,1,1129,4,90,188,0,5,1169,222,75
10975,tgb,153.2777,-28.3995,0,db,1,94,2176,99,1029,4,77,163,36,2,1099,240,59
10976,tgb,153.2788,-29.2155,0,db,3,81,1462,3,1129,2,89,192,-2,3,1429,222,73
10977,tgb,153.2792,-29.3608,0,db,4,81,1486,7,1159,2,89,189,1,9,1239,228,74
10978,tgb,153.2807,-28.4031,0,db,1,92,2008,68,1100,4,80,167,-25,2,1219,228,58
10979,tgb,153.2811,-28.5286,0,db,1,93,2298,75,1110,2,85,158,20,1,1129,264,50
10980,tgb,153.2832,-28.5448,0,db,1,92,2522,69,1110,4,85,159,0,1,1169,276,51
10981,tgb,153.2838,-28.4004,0,db,1,91,1932,70,1110,4,96,168,-29,2,1389,222,57
10983,tgb,153.2859,-28.8003,0,db,4,78,1190,18,1100,5,91,198,2,9,1329,156,75
10984,tgb,153.286,-28.8345,0,db,3,83,1460,35,1129,4,90,195,-18,7,1289,192,71
10088,tgb,151.9477,-29.9994,0,db,1,76,908,20,1049,1,90,125,-3,6,1359,162,2
10986,tgb,153.2862,-28.5358,0,db,1,91,2186,92,1090,4,97,167,19,2,969,264,57
10988,tgb,153.2871,-29.618,0,db,2,84,1584,5,1149,2,88,187,-1,3,1609,246,74
10989,tgb,153.2894,-29.6847,0,db,2,83,1518,2,1139,2,88,189,-1,5,1449,234,75
10990,tgb,153.2896,-29.7488,0,db,1,82,1466,10,1299,1,88,187,-1,5,1499,216,75
10991,tgb,153.2913,-28.543,0,db,1,93,2798,72,1169,4,83,155,17,1,1149,300,45
10992,tgb,153.2914,-29.2985,0,db,1,82,1472,2,1330,1,89,192,-1,5,1239,222,75
10993,tgb,153.2946,-29.34,0,db,1,82,1526,2,1149,2,89,191,0,3,1509,234,75
10994,tgb,153.2962,-28.8129,0,db,3,81,1328,36,1120,4,90,193,8,7,1169,174,69
10995,tgb,153.2997,-29.3291,0,db,1,82,1518,2,1340,1,89,191,0,3,1199,234,75
10997,tgb,153.3098,-29.2542,0,db,1,82,1482,1,1330,1,89,192,1,5,1379,228,75
10089,tgb,151.9747,-30.6863,0,db,3,75,912,47,949,2,89,133,-39,4,1279,144,-17
10998,tgb,153.3098,-28.5718,0,db,1,91,2046,64,1129,5,89,184,-19,1,1339,216,57
11004,tgb,153.3129,-28.5628,0,db,1,94,2126,54,1210,5,85,182,-18,1,1729,222,58
11005,tgb,153.3148,-29.5277,0,db,2,81,1472,5,1159,2,89,188,-1,5,1519,228,76
11006,tgb,153.315,-28.5872,0,db,1,93,2260,64,1090,2,85,169,-6,2,1239,282,57
11007,tgb,153.3158,-29.2045,0,db,3,83,1574,9,1169,2,88,191,-3,3,1729,240,74
11009,tgb,153.3214,-29.3327,0,db,1,83,1572,2,1309,1,88,190,0,5,1479,240,74
11010,tgb,153.3222,-29.6098,0,db,2,85,1596,4,1330,1,88,188,0,5,1789,246,76
11011,tgb,153.3232,-29.5926,0,db,3,84,1582,7,1330,1,89,188,0,5,1469,246,76
11012,tgb,153.3263,-29.2632,0,db,3,83,1530,3,1330,1,89,192,0,5,1419,240,76
11014,tgb,153.3299,-28.7803,0,db,3,79,1272,5,1110,5,92,197,2,7,1329,174,76
10008,tgb,151.2881,-32.2325,0,db,3,87,1258,56,1019,2,79,141,5,2,1299,246,0
10090,tgb,151.9749,-29.9717,0,db,2,76,918,20,1070,1,91,126,-3,6,1509,156,2
11015,tgb,153.3299,-28.7794,0,db,4,79,1256,5,1110,5,90,198,-1,9,1319,168,76
11016,tgb,153.3309,-28.783,0,db,3,79,1274,12,1080,5,93,197,-1,9,1569,174,75
11019,tgb,153.3325,-28.6422,0,db,4,91,1858,24,1169,4,89,184,6,1,1179,216,57
11020,tgb,153.3325,-28.6413,0,db,2,91,1878,23,1169,4,89,184,-6,1,1599,222,57
11022,tgb,153.3336,-28.6422,0,db,3,90,1836,15,1210,4,90,185,-10,1,1589,216,58
11024,tgb,153.3391,-29.1007,0,db,3,81,1430,7,1110,2,89,193,-4,3,1359,222,75
11025,tgb,153.3403,-29.45,0,db,3,80,1440,1,1309,1,89,190,0,5,1109,228,76
11026,tgb,153.3427,-28.634,0,db,3,92,1950,10,1149,2,88,183,-4,2,1909,228,59
11027,tgb,153.3472,-29.3597,0,db,1,83,1606,1,1340,1,88,190,0,2,1149,252,76
11029,tgb,153.3499,-29.2577,0,db,1,83,1578,3,1330,1,89,191,3,5,1339,252,76
10093,tgb,152.0191,-29.8524,0,db,2,64,780,60,930,2,95,138,6,3,1189,120,-5
11033,tgb,153.3561,-29.2478,0,db,1,83,1590,3,1350,1,89,192,-1,5,1179,252,75
11034,tgb,153.3569,-29.4919,0,db,1,82,1500,9,1309,1,88,189,3,5,1259,234,76
11035,tgb,153.3572,-28.3767,0,db,2,94,1928,86,939,2,80,174,27,2,1069,222,60
11036,tgb,153.3576,-29.3786,0,db,1,83,1592,1,1309,1,88,190,0,2,1312,252,77
11039,tgb,153.3592,-29.2469,0,db,1,83,1590,3,1350,1,89,192,-2,5,1549,252,76
11040,tgb,153.3596,-29.3795,0,db,1,83,1600,1,1309,1,88,190,-1,2,1429,258,77
11041,tgb,153.3598,-29.4219,0,db,3,81,1474,2,1309,1,89,190,1,5,1419,234,77
11042,tgb,153.3602,-29.2469,0,db,1,83,1590,3,1350,1,89,192,0,5,1409,252,76
11044,tgb,153.3608,-29.4057,0,db,1,82,1536,2,1320,1,89,189,0,1,1509,246,76
11045,tgb,153.3612,-28.6529,0,db,3,91,1882,13,1129,2,86,186,-5,7,1759,228,60
10094,tgb,152.0302,-31.3941,0,db,3,88,1152,39,1039,2,87,140,-17,2,1639,138,-6
11046,tgb,153.3612,-28.6439,0,db,3,92,1986,32,1120,2,86,181,-3,2,1439,234,59
11050,tgb,153.3633,-28.3767,0,db,2,93,2074,77,1049,2,84,168,43,2,1089,246,59
11051,tgb,153.3659,-29.3994,0,db,1,82,1568,4,1330,1,88,189,2,3,1349,252,76
11052,tgb,153.3664,-29.2504,0,db,1,84,1606,3,1350,1,88,191,-2,5,1039,258,77
11053,tgb,153.3669,-29.4003,0,db,4,81,1562,4,1139,4,88,190,-2,5,1312,252,77
11055,tgb,153.3678,-28.6358,0,db,3,92,2022,40,1139,2,88,180,-28,2,1809,234,60
11060,tgb,153.3734,-28.6376,0,db,2,93,1998,35,1159,2,85,186,5,1,1169,234,60
11068,tgb,153.3856,-29.1484,0,db,1,85,1658,39,1070,2,83,187,20,2,1169,252,68
11069,tgb,153.3887,-28.6195,0,db,1,93,2092,80,1129,5,83,179,31,2,1119,240,60
11072,tgb,153.3938,-28.6176,0,db,1,92,2056,43,1159,2,87,183,-14,2,1209,240,60
10095,tgb,152.0425,-30.7987,0,db,1,80,930,58,970,2,92,130,26,3,1109,132,-20
11073,tgb,153.3949,-28.6294,0,db,4,90,1916,41,1169,5,94,192,-9,9,1299,240,70
11078,tgb,153.4074,-28.6961,0,db,4,87,1666,14,1159,4,90,194,6,7,1179,222,74
11079,tgb,153.408,-29.1149,0,db,3,82,1518,3,1139,4,89,193,1,5,1479,240,77
11083,tgb,153.4113,-29.161,0,db,1,85,1638,13,1320,1,88,190,10,5,1209,258,75
11084,tgb,153.4123,-29.1573,0,db,1,84,1642,14,1259,1,88,190,8,5,1239,258,75
11085,tgb,153.4133,-29.1546,0,db,1,84,1642,14,1259,1,88,190,14,5,1159,258,75
11086,tgb,153.4134,-28.9127,0,db,3,87,1720,40,1149,4,85,193,7,1,1199,246,74
11087,tgb,153.4153,-29.1366,0,db,1,83,1556,3,1330,1,91,193,-1,5,1759,252,78
11088,tgb,153.4163,-29.1339,0,db,1,83,1544,2,1330,1,89,193,0,5,1239,246,78
11089,tgb,153.4164,-29.1375,0,db,1,83,1556,7,1330,1,91,193,0,5,1139,252,78
10096,tgb,152.0484,-31.3654,0,db,2,93,1354,33,1070,2,85,122,-3,2,1199,180,-11
11095,tgb,153.4265,-29.0959,0,db,2,82,1500,1,1330,1,89,194,0,5,1309,240,78
11098,tgb,153.4275,-29.0905,0,db,1,82,1490,3,1330,1,89,193,3,5,1339,234,78
11099,tgb,153.4285,-29.0932,0,db,2,82,1500,3,1330,1,89,194,0,5,1439,240,78
11100,tgb,153.4314,-29.0391,0,db,1,83,1492,9,1259,1,86,193,-4,5,1539,234,77
11106,tgb,153.4437,-28.7998,0,db,3,85,1606,16,1159,4,89,190,9,2,1209,234,69
11111,tgb,153.4533,-28.4008,0,db,2,93,2094,48,1070,2,73,183,11,2,1159,246,63
11113,tgb,153.4783,-28.751,0,db,3,86,1638,15,1169,4,89,195,-18,7,1779,246,77
11116,tgb,153.4879,-28.1642,0,db,3,88,1590,11,1139,2,89,200,-1,5,1339,216,85
11117,tgb,153.49,-28.166,0,db,3,89,1592,2,1149,2,89,200,0,5,1529,216,86
11118,tgb,153.493,-28.1696,0,db,3,89,1594,1,1159,2,89,200,-1,5,1629,222,86
10097,tgb,152.0503,-32.4164,0,db,3,87,1550,47,1009,2,78,163,36,3,1049,270,52
11119,tgb,153.4961,-28.1696,0,db,3,89,1596,1,1159,2,89,200,0,5,1399,222,86
11120,tgb,153.4992,-28.1867,0,db,3,89,1668,12,1139,2,91,199,3,5,1179,228,85
11122,tgb,153.5245,-28.7707,0,db,4,87,1684,15,1120,4,85,190,15,8,1189,270,73
11123,tgb,153.5275,-28.5504,0,db,3,91,1814,1,1370,1,88,199,0,7,1039,246,83
11124,tgb,153.5377,-28.5513,0,db,2,91,1810,6,1370,1,89,198,-1,5,1199,252,83
11125,tgb,153.5387,-28.5332,0,db,4,90,1780,7,1360,1,88,199,0,9,1312,240,84
11127,tgb,153.5398,-28.5485,0,db,3,91,1810,2,1370,1,88,198,1,5,1419,252,84
11128,tgb,153.5416,-28.5043,0,db,2,90,1736,1,1370,1,88,199,0,5,1229,228,84
11129,tgb,153.5438,-28.5341,0,db,4,91,1782,5,1360,1,88,198,0,9,1312,240,83
11130,tgb,153.5457,-28.5043,0,db,3,90,1728,1,1360,1,88,199,0,5,1039,228,84
10098,tgb,152.0583,-30.8963,0,db,3,85,948,62,970,2,83,126,36,3,1169,132,-21
11131,tgb,153.5458,-28.3373,0,db,3,90,1810,40,1129,2,90,199,-15,5,1579,234,86
11132,tgb,153.5478,-28.331,0,db,3,89,1744,36,1259,1,94,198,-4,5,1209,228,84
11133,tgb,153.5509,-28.5377,0,db,4,90,1772,3,1169,4,88,198,0,9,1312,246,83
11136,tgb,153.553,-28.3427,0,db,3,91,1738,15,1299,1,86,199,-3,5,1399,228,86
11137,tgb,153.5533,-28.1983,0,db,3,90,1672,1,1350,1,89,200,0,5,1389,228,88
11139,tgb,153.5543,-28.1965,0,db,3,90,1666,1,1340,1,89,200,0,5,1312,228,88
11140,tgb,153.5573,-28.5747,0,db,2,90,1786,4,1360,1,88,198,0,5,1039,258,84
11141,tgb,153.5591,-28.3354,0,db,3,89,1726,22,1120,2,88,198,8,5,1189,228,83
11143,tgb,153.5625,-28.7904,0,db,1,86,1668,1,1350,1,88,197,0,5,1309,282,83
11144,tgb,153.564,-28.3056,0,db,3,90,1728,3,1360,1,89,200,0,5,1489,234,87
10099,tgb,152.0588,-29.5292,0,db,2,88,1144,35,1019,2,87,120,10,3,1139,186,4
11146,tgb,153.5707,-28.6053,0,db,2,90,1812,1,1360,1,88,198,0,5,1279,270,84
11147,tgb,153.5722,-28.8824,0,db,4,85,1728,2,1149,4,88,196,0,9,1312,300,83
11148,tgb,153.5728,-28.6062,0,db,2,90,1804,1,1360,1,88,198,0,5,1419,270,84
11149,tgb,153.5788,-28.7686,0,db,2,87,1692,1,1360,1,88,197,0,5,1559,288,83
11150,tgb,153.5791,-28.8291,0,db,3,86,1696,4,1340,1,88,196,0,5,1309,294,83
11152,tgb,153.5798,-28.7569,0,db,2,88,1724,5,1340,1,88,197,0,5,1389,288,83
11153,tgb,153.5844,-28.8589,0,db,3,86,1708,8,1330,1,90,195,-3,5,1389,300,83
11154,tgb,153.5844,-28.6729,0,db,3,92,2092,38,1169,4,87,191,17,7,1149,336,75
11155,tgb,153.5921,-28.7686,0,db,2,86,1676,1,1350,1,88,197,0,5,1649,282,84
11156,tgb,153.5929,-28.7288,0,db,3,87,1764,10,1200,2,88,197,-3,9,1439,294,83
10100,tgb,152.0602,-30.918,0,db,3,86,1036,50,990,2,86,125,13,3,1099,150,-9
11158,tgb,153.5998,-28.6837,0,db,3,91,1960,38,1159,2,86,197,-4,2,1399,324,83
11159,tgb,153.6012,-28.7442,0,db,3,87,1720,11,1350,1,88,197,-2,5,1539,294,84
11161,tgb,153.605,-28.7017,0,db,3,88,1822,17,1190,2,88,197,-12,2,1539,300,84
11163,tgb,153.6081,-28.699,0,db,2,89,1818,9,1370,1,88,197,-1,5,1379,300,84
10001,tgb,151.1633,-31.6273,0,db,1,87,1306,22,1090,4,89,104,-7,3,1449,312,-10
10003,tgb,151.2762,-32.1322,0,db,1,87,1240,53,1029,2,84,129,-14,3,1409,258,-13
10005,tgb,151.3561,-32.1666,0,db,1,81,1176,44,1059,2,86,156,51,2,1049,204,26
10009,tgb,151.4015,-31.9994,0,db,1,92,1430,111,970,2,91,123,20,4,1189,294,-20
10010,tgb,151.4117,-31.9599,0,db,1,94,1894,21,1090,5,80,89,6,4,1299,408,-16
10011,tgb,151.4246,-31.8833,0,db,1,92,1296,27,1059,5,82,104,-18,4,1579,282,-9
10101,tgb,152.0606,-29.781,0,db,3,83,1030,21,1039,2,90,126,8,2,1229,162,4
10012,tgb,151.4419,-31.9269,0,db,3,94,1676,13,1139,5,86,94,0,4,1239,354,-14
10013,tgb,151.4539,-31.9054,0,db,3,94,1566,21,1120,5,83,95,4,4,1299,336,-13
10014,tgb,151.4726,-31.9209,0,db,3,94,1702,34,1139,4,85,94,0,4,1359,360,-13
10015,tgb,151.4811,-31.9183,0,db,1,95,1664,74,1080,4,60,97,15,4,1249,348,-12
10016,tgb,151.4891,-32.1394,0,db,1,92,1718,50,980,3,74,141,28,2,1109,294,0
10017,tgb,151.4994,-31.9023,0,db,1,94,1538,30,1139,3,87,104,-13,1,1469,324,-9
10019,tgb,151.5615,-31.5765,0,db,1,80,1022,39,949,2,86,121,3,2,1209,216,-18
10021,tgb,151.602,-31.8981,0,db,1,93,1428,68,1000,4,80,114,16,2,1299,282,-6
10022,tgb,151.6441,-32.0564,0,db,2,92,1596,70,990,2,84,130,37,3,1079,270,-12
10023,tgb,151.6616,-31.8698,0,db,3,88,1078,68,949,2,69,130,25,2,1159,180,-15
10009,tgb,151.2908,-32.1459,0,db,1,91,1338,50,1029,2,74,129,2,2,1269,276,-13
10102,tgb,152.0623,-30.9189,0,db,3,86,1036,50,990,2,86,125,23,3,1149,150,-8
10025,tgb,151.681,-32.1406,0,db,1,93,1702,61,1049,3,87,128,10,2,1119,282,-13
10026,tgb,151.7369,-31.6216,0,db,3,72,856,76,1000,2,80,167,-7,3,1219,114,44
10027,tgb,151.7697,-32.1668,0,db,2,86,1332,53,1039,2,88,162,-14,2,1339,186,42
10028,tgb,151.7701,-32.294,0,db,3,89,1630,45,1120,2,83,152,26,2,1109,246,24
10030,tgb,151.7838,-31.9035,0,db,2,88,1126,77,980,2,73,142,-13,2,1249,162,0
10031,tgb,151.7839,-31.8936,0,db,3,81,1098,45,1039,2,92,142,-2,2,1119,162,1
10032,tgb,151.7843,-31.8629,0,db,3,86,1094,53,1070,2,85,138,-5,1,1209,168,-5
10033,tgb,151.7965,-31.9821,0,db,2,91,1246,89,990,2,72,144,-17,2,1299,174,5
10035,tgb,151.8055,-32.2673,0,db,2,87,1500,87,1009,3,79,154,36,2,1109,222,28
10036,tgb,151.8123,-31.9922,0,db,2,85,1240,56,1070,2,86,150,-30,2,1469,174,16
10103,tgb,152.0625,-30.8927,0,db,3,79,974,92,850,2,79,129,49,3,1089,138,-20
10037,tgb,151.8151,-32.3445,0,db,3,75,1162,22,1039,2,88,170,-10,3,1779,186,44
10038,tgb,151.8242,-31.8868,0,db,3,86,1162,67,1039,2,88,144,-30,2,1299,168,4
10039,tgb,151.825,-31.9905,0,db,2,87,1332,65,939,2,76,146,53,2,1069,198,8
10040,tgb,151.8275,-31.8787,0,db,3,86,1148,70,1009,2,86,145,-14,2,1409,162,6
10041,tgb,151.8331,-31.6839,0,db,3,92,1358,44,1029,2,83,134,21,2,1119,198,-12
10042,tgb,151.8522,-31.675,0,db,3,92,1376,51,1059,2,88,130,-8,2,1229,198,-17
10043,tgb,151.868,-32.7892,0,db,3,72,1120,0,1259,1,86,173,0,5,1369,246,56
10044,tgb,151.8766,-31.4001,0,db,3,93,1242,47,1070,2,83,124,9,2,1169,186,-24
10045,tgb,151.8889,-31.6943,0,db,1,93,1462,47,1059,2,77,132,2,2,1199,216,-14
10046,tgb,151.9005,-31.6962,0,db,3,89,1410,51,850,2,95,137,-5,2,1229,198,-8
10104,tgb,152.0631,-30.9387,0,db,1,83,966,31,1029,2,92,126,5,3,1189,132,-17
10047,tgb,151.9737,-29.9834,0,db,3,73,896,22,1039,1,91,128,-3,6,1409,150,1
10049,tgb,152.0191,-30.2184,0,db,3,72,842,25,959,1,91,119,6,3,1229,138,1
10050,tgb,152.022,-32.178,0,db,3,83,1218,46,1070,2,85,167,0,2,1219,186,55
10051,tgb,152.034,-31.3292,0,db,3,94,1314,19,1110,4,85,118,-3,3,1449,192,-5
10052,tgb,152.0488,-32.2026,0,db,3,81,1198,41,1009,2,86,169,-28,2,1779,192,57
10053,tgb,152.0498,-31.3293,0,db,2,94,1366,27,1059,4,84,119,7,3,1229,198,-4
10054,tgb,152.0609,-32.2094,0,db,3,81,1252,33,1039,2,88,169,-4,2,1339,198,60
10055,tgb,152.061,-29.5184,0,db,2,88,1214,50,980,2,87,119,36,3,1129,198,5
10056,tgb,152.0662,-32.209,0,db,3,84,1258,55,1070,2,82,166,-28,2,1509,198,55
10057,tgb,152.0714,-32.2226,0,db,3,84,1252,45,1009,2,81,168,-19,2,1319,198,59
10105,tgb,152.0646,-30.8909,0,db,3,73,920,101,829,2,80,136,42,3,1069,126,-15
10058,tgb,152.0714,-32.219,0,db,3,81,1218,44,1070,2,87,169,-18,2,1279,192,57
10059,tgb,152.0905,-29.9094,0,db,2,80,980,23,1039,2,90,129,9,3,1209,150,2
10060,tgb,152.095,-29.867,0,db,3,79,978,21,1000,2,90,131,21,3,1169,150,0
10061,tgb,152.1081,-29.9149,0,db,1,79,962,15,990,2,88,132,0,3,1439,144,-1
10062,tgb,152.1097,-32.2111,0,db,3,82,1262,48,1070,2,87,165,28,2,1089,204,54
10064,tgb,152.1212,-32.2347,0,db,2,88,1374,56,1029,2,80,159,0,2,1259,222,43
10065,tgb,152.124,-30.8074,0,db,1,63,766,65,1000,2,86,172,-29,1,1619,108,50
10066,tgb,152.1255,-32.2248,0,db,3,80,1266,70,1019,2,91,166,52,3,1049,210,58
10067,tgb,152.1349,-32.2411,0,db,2,82,1250,38,1110,2,87,169,-31,3,1349,204,50
10068,tgb,152.1579,-31.6955,0,db,3,94,1496,36,1120,2,86,142,-5,2,1199,216,1
10106,tgb,152.0657,-29.7973,0,db,3,84,994,30,990,1,88,131,-11,2,1699,150,1
10069,tgb,152.16,-31.2308,0,db,1,94,1456,18,1129,2,88,121,-2,2,1369,186,-5
10071,tgb,152.1843,-28.8071,0,db,2,85,1170,46,930,1,84,143,17,2,1179,186,14
10073,tgb,152.1872,-29.5747,0,db,3,89,1384,31,990,1,87,133,20,3,1149,198,4
10075,tgb,152.2246,-29.8473,0,db,1,87,1250,12,1080,2,90,133,1,2,1359,174,0
10076,tgb,152.2415,-32.3121,0,db,3,82,1314,31,1120,2,86,168,-21,2,1319,222,50
10078,tgb,152.2731,-30.8571,0,db,2,93,1604,13,1080,2,87,126,-3,6,1499,222,-9
10079,tgb,152.2733,-29.4105,0,db,1,90,1614,66,1039,2,85,149,18,2,1119,228,9
10080,tgb,152.2813,-31.5654,0,db,1,90,1304,43,1019,2,90,151,-34,2,1409,186,17
10081,tgb,152.2874,-30.9059,0,db,3,94,1702,34,1090,2,82,122,1,2,1249,240,-2
10082,tgb,152.2884,-30.9041,0,db,3,94,1704,33,1090,2,83,124,2,2,1299,246,-1
10107,tgb,152.0693,-29.5121,0,db,2,87,1146,43,1039,2,84,128,17,3,1189,180,6
10083,tgb,152.2928,-30.5964,0,db,1,91,1542,76,980,2,90,127,18,2,1179,228,-1
10084,tgb,152.2938,-30.8897,0,db,2,94,1632,14,1110,2,86,125,6,2,1199,228,-4
10085,tgb,152.3001,-30.5892,0,db,3,92,1508,66,1000,2,89,128,10,2,1179,222,-5
10086,tgb,152.3001,-29.5542,0,db,1,94,2252,23,1090,1,79,130,67,6,1039,318,7
10087,tgb,152.3052,-30.6037,0,db,3,92,1532,13,1080,2,88,128,-2,9,1329,222,-9
10088,tgb,152.3069,-29.473,0,db,1,93,2070,33,1049,1,77,137,14,6,1169,282,3
10089,tgb,152.3076,-31.1442,0,db,1,94,1878,21,1090,2,84,122,7,1,1249,246,-3
10090,tgb,152.3085,-30.5848,0,db,1,94,1616,57,1090,2,81,122,2,2,1359,240,0
10091,tgb,152.3085,-30.5821,0,db,1,94,1656,38,1080,2,80,121,-8,2,1369,252,1
10095,tgb,152.3141,-29.4766,0,db,2,93,1970,30,1110,2,88,145,0,1,1259,270,6
10108,tgb,152.071,-30.8828,0,db,3,77,906,79,949,2,71,136,34,3,1119,126,-14
10097,tgb,152.318,-31.1596,0,db,1,94,1816,58,1049,2,78,128,-28,2,1199,222,-18
10098,tgb,152.3183,-31.267,0,db,1,92,1338,42,1100,2,86,177,-8,2,1289,162,68
10099,tgb,152.3191,-29.492,0,db,1,94,2378,12,1120,1,84,132,2,6,1389,330,7
10100,tgb,152.3229,-31.2092,0,db,2,94,1710,68,1090,2,75,136,-50,1,1739,210,-11
10101,tgb,152.3234,-31.2841,0,db,1,92,1316,33,1090,2,85,177,-19,2,1379,162,65
10102,tgb,152.3236,-29.9126,0,db,1,88,1324,36,1009,2,90,131,29,2,1139,180,2
10103,tgb,152.324,-31.2074,0,db,1,94,1754,73,1059,2,76,137,-48,1,1769,216,-10
10104,tgb,152.3257,-28.9658,0,db,2,91,1364,93,1009,2,77,140,47,2,1089,192,13
10105,tgb,152.3263,-29.9685,0,db,1,88,1252,57,1039,2,84,129,16,2,1209,168,3
10106,tgb,152.3283,-30.8853,0,db,2,94,1718,54,1080,2,83,126,11,1,1249,240,-7
10109,tgb,152.0726,-29.9435,0,db,2,80,984,19,1029,2,92,125,5,3,1219,156,3
10107,tgb,152.3287,-28.9713,0,db,1,90,1210,88,910,2,73,156,-20,2,1439,168,26
10108,tgb,152.3288,-29.8963,0,db,1,84,1278,52,1019,2,92,137,-11,2,1509,174,-3
10109,tgb,152.3298,-30.0687,0,db,1,83,1048,30,1059,2,89,133,2,2,1269,138,-4
10110,tgb,152.3306,-29.474,0,db,2,91,2018,68,1039,1,93,139,21,2,1149,276,4
10112,tgb,152.3392,-31.1245,0,db,1,94,2014,27,1129,2,86,120,-1,2,1219,270,-2
10113,tgb,152.3444,-31.2924,0,db,1,91,1466,84,1019,2,92,173,-3,3,1179,186,63
10115,tgb,152.36,-31.1481,0,db,1,95,2204,19,1159,2,84,123,-6,6,1479,300,-5
10116,tgb,152.3625,-29.6519,0,db,1,89,1426,74,1019,2,85,162,-4,3,1129,192,29
10120,tgb,152.3704,-28.5204,0,db,4,80,1088,25,1059,4,88,160,-9,2,1519,156,40
10121,tgb,152.3716,-31.2997,0,db,1,94,1524,57,1059,2,78,157,-28,2,1439,198,29
10110,tgb,152.0745,-29.5122,0,db,2,87,1150,26,1019,2,84,132,-6,3,1249,180,4
10123,tgb,152.375,-30.9415,0,db,3,92,1526,68,1049,2,73,142,70,2,1039,198,-6
10124,tgb,152.38,-31.3034,0,db,1,93,1448,50,1070,2,85,174,17,2,1119,180,66
10125,tgb,152.3811,-31.3025,0,db,1,93,1436,43,1139,2,86,175,-10,2,1219,180,67
10127,tgb,152.3824,-29.4327,0,db,1,92,1784,108,939,2,76,146,11,2,1119,240,8
10128,tgb,152.3832,-31.3061,0,db,3,93,1444,44,1129,2,86,174,5,2,1139,180,65
10129,tgb,152.3852,-31.3079,0,db,3,93,1464,48,1080,2,83,167,47,2,1089,186,52
10130,tgb,152.3885,-30.9668,0,db,1,87,1222,56,1039,2,93,171,-18,2,1149,156,55
10131,tgb,152.39,-29.199,0,db,3,88,1428,47,1000,2,84,153,23,3,1109,192,18
10132,tgb,152.3905,-31.3133,0,db,3,93,1436,42,1139,2,87,166,8,2,1139,180,49
10134,tgb,152.4021,-31.1365,0,db,1,93,1696,68,1080,2,86,146,8,2,1159,216,4
10111,tgb,152.0755,-29.5113,0,db,2,83,1128,27,990,2,92,132,-10,3,1309,180,4
10135,tgb,152.4021,-31.1329,0,db,1,92,1608,64,1080,2,91,153,10,2,1129,204,18
10136,tgb,152.404,-31.1627,0,db,1,95,2318,20,1200,2,85,123,-1,1,1529,306,-4
10137,tgb,152.4061,-30.4878,0,db,1,93,1930,187,939,5,95,117,-39,4,1229,294,1
10138,tgb,152.4113,-29.256,0,db,1,84,1278,50,1029,2,86,168,8,2,1119,174,36
10139,tgb,152.414,-32.2508,0,db,2,83,1312,41,1059,2,81,167,15,3,1109,240,45
10141,tgb,152.4183,-29.284,0,db,1,71,1208,48,1019,2,91,177,-8,3,1209,168,43
10142,tgb,152.4193,-30.7252,0,db,2,91,1296,72,959,2,69,177,48,2,1029,186,64
10143,tgb,152.4225,-29.2677,0,db,1,70,1118,36,1049,2,93,183,-13,2,1999,156,45
10144,tgb,152.4236,-29.2605,0,db,3,78,1174,31,1059,2,84,178,16,2,1129,162,43
10146,tgb,152.4313,-28.3219,0,db,3,81,1120,27,1029,4,87,161,-2,1,1449,156,45
