siteid,spid,x,y,occ,group,alt,asp2,ontprec,ontprec4,ontprecsd,ontslp,onttemp,onttempsd,onttmin4,ontveg,watdist
11209,tgb,-78.7398,44.3548,0,bird,268,9.95E-02,876,61,10,0.3826996,50,10187,1,5,712124
11210,tgb,-78.54662,44.54014,0,bird,268,-9.18E-01,899,62,10,0.5480322,46,10361,-1,4,691921.7
11211,tgb,-79.43755,44.10194,0,bird,268,-3.16E-01,842,57,13,0.3624676,55,10002,4,4,737816.5
11212,tgb,-80.33815,43.24408,0,bird,268,-2.80E-01,961,79,12,0.3758856,62,9718,8,4,836233.7
11213,tgb,-79.24058,43.97092,0,bird,268,-1.00E+00,829,58,13,0.3454297,57,9912,7,4,752407.8
11214,tgb,-80.69514,42.94961,0,bird,268,-9.13E-01,993,84,12,0.3943408,63,9650,10,4,871804.5
11215,tgb,-78.71379,44.35677,0,bird,268,-3.51E-01,876,61,10,0.3500747,49,10192,0,4,711286.1
11216,tgb,-79.65,44.3,0,bird,267,3.85E-01,896,59,11,0.2320479,52,9980,0,4,715811.3
11217,tgb,-80.95001,46.45715,0,bird,267,7.07E-01,903,60,16,0.4548305,27,11310,-22,5,490108.4
11218,tgb,-79.66667,44.4,0,bird,267,-9.06E-01,919,59,11,0.6961133,51,10017,-1,5,705181.8
10121,tgb,-91.13787,48.62962,0,bird,446,9.55E-01,708,42,42,0.7403375,4,12586,-44,2,769511.7
11219,tgb,-78.75614,44.38035,0,bird,267,1.86E-01,883,61,11,0.2088433,49,10206,0,4,708163.3
11220,tgb,-78.56455,44.31045,0,bird,267,-3.37E-01,858,61,10,0.07483357,50,10152,1,4,716971.7
11221,tgb,-81.00307,46.44777,0,bird,267,9.99E-01,902,60,16,0.5740387,27,11265,-21,5,491837.4
11222,tgb,-78.79699,44.65847,0,bird,267,-8.97E-01,948,63,11,0.1467605,45,10408,-4,4,676944.8
11223,tgb,-78.77026,44.01526,0,bird,267,-9.98E-01,832,61,11,1.412015,56,9928,7,4,748828.4
11224,tgb,-79.65216,43.89954,0,bird,267,-3.98E-01,842,60,13,0.6709888,57,9872,6,4,760439.3
11225,tgb,-78.773,44.13783,0,bird,267,8.46E-01,842,60,11,0.6498756,54,10028,5,4,735219.5
11226,tgb,-81.62963,43.7497,0,bird,267,3.12E-02,1041,69,11,0.7057143,59,9544,5,4,795468.1
11227,tgb,-78.623,44.5313,0,bird,267,-8.21E-01,905,62,10,0.3633578,46,10337,-1,4,692397.4
11228,tgb,-79.05193,44.27981,0,bird,266,-8.40E-01,873,59,12,0.250998,52,10104,3,2,718760.8
10122,tgb,-91.39088,48.78193,0,bird,446,9.43E-01,698,43,40,0.98708,1,12847,-44,2,775402.1
11229,tgb,-79.73431,44.37746,0,bird,266,-9.82E-01,917,59,11,1.679561,51,9990,0,4,708285.5
11230,tgb,-78.55065,44.36671,0,bird,266,-9.95E-02,866,62,10,0.0374168,49,10215,1,4,711275.4
11231,tgb,-78.37128,44.26713,0,bird,266,-8.06E-01,846,62,10,0.6845715,49,10132,1,4,723149.7
11232,tgb,-81.60032,43.58666,0,bird,266,8.14E-01,1025,71,9,0.1838901,60,9582,7,4,812971.3
11233,tgb,-81.21538,43.01991,0,bird,266,5.98E-01,1005,79,11,0.2612983,63,9626,9,5,869673
11234,tgb,-81.00828,42.97739,0,bird,266,7.74E-01,1001,81,12,0.1867953,63,9620,10,4,872029.9
11235,tgb,-79.4782,44.051,0,bird,266,-1.30E-01,839,57,13,0.5915906,56,9951,4,5,743672
11236,tgb,-78.01614,44.61444,0,bird,266,-9.44E-01,877,64,10,0.4741878,44,10466,-4,5,687916.1
11237,tgb,-81.35279,42.96786,0,bird,266,8.57E-01,999,80,12,0.7518105,64,9612,10,4,877209.6
11238,tgb,-77.76636,46.03338,0,bird,266,-8.45E-01,890,59,19,1.57142,26,11576,-22,2,536314.1
10123,tgb,-78.5987,45.55334,0,bird,445,-8.50E-01,987,65,14,1.119287,22,11038,-28,3,579352.3
11239,tgb,-76.7298,44.94088,0,bird,266,-7.51E-01,863,65,11,0.3511497,40,10941,-6,2,673850.4
11240,tgb,-78.85614,43.99928,0,bird,265,-8.25E-01,830,60,12,0.7529553,56,9915,7,4,750404.1
11241,tgb,-79.45729,43.99682,0,bird,265,1.00E+00,832,58,13,0.5740387,57,9951,6,5,749480.7
11242,tgb,-81.19757,42.92938,0,bird,265,-8.94E-01,1001,80,12,0.2784568,64,9607,10,4,880010.5
11243,tgb,-81.48316,43.35006,0,bird,265,4.76E-02,1014,75,8,0.4037856,61,9623,7,5,836971.6
11244,tgb,-81.0867,42.8822,0,bird,265,-1.00E+00,1003,81,13,0.7558098,64,9605,10,4,882517.8
11245,tgb,-79.66336,44.45723,0,bird,265,6.01E-01,936,60,11,0.4505487,50,10041,-2,4,698390.9
11246,tgb,-80.4505,43.14913,0,bird,265,-8.57E-01,974,81,11,0.2475418,62,9692,8,4,847674.7
11247,tgb,-89.625,48.4,0,bird,265,2.71E-01,751,47,30,0.8117862,11,11798,-38,2,687968.5
11248,tgb,-80.48166,43.0644,0,bird,264,-4.47E-01,981,83,11,0.1711505,63,9668,9,4,856566.9
10124,tgb,-78.08305,45.25005,0,bird,445,-6.10E-01,909,62,14,1.18351,25,10890,-23,2,617912.9
11249,tgb,-79.44377,44.00511,0,bird,264,1.10E-01,832,58,13,0.6401095,57,9951,6,4,748498
11250,tgb,-80.95378,42.99047,0,bird,264,7.07E-01,999,81,12,0.3645413,63,9630,9,4,869541.1
11251,tgb,-78.52265,44.38634,0,bird,264,-4.62E-01,866,62,10,0.5998151,48,10241,0,4,709511.6
11252,tgb,-81.63986,43.49354,0,bird,264,2.70E-02,1011,72,8,0.2275963,61,9583,7,4,824130.8
11253,tgb,-79.77083,44.6853,0,bird,264,4.70E-01,1006,63,13,1.10691,47,10074,-3,4,673456.9
11254,tgb,-78.49009,44.24867,0,bird,264,-5.42E-01,846,62,10,0.2431524,50,10124,2,4,724258.9
11255,tgb,-80.98144,42.97805,0,bird,264,1.00E+00,1001,81,12,0.6178547,63,9623,9,4,871839.6
11256,tgb,-78.30544,44.35829,0,bird,264,-6.55E-01,855,63,9,1.099151,48,10227,0,4,714050.1
11257,tgb,-79.72559,44.52944,0,bird,264,5.45E-02,956,61,12,1.762102,49,10021,-1,4,691770.8
11258,tgb,-79.84848,45.83755,0,bird,264,9.34E-01,1100,68,15,0.2913093,35,10923,-13,2,546838
10125,tgb,-78.69675,45.5421,0,bird,444,-6.57E-01,1003,66,14,0.8806177,23,10993,-27,2,579674.3
11259,tgb,-81.20414,43.04,0,bird,263,-6.10E-01,1005,79,11,0.2596446,63,9635,9,4,866580.4
11260,tgb,-79.86783,45.4863,0,bird,263,-7.77E-01,1146,70,18,0.8869521,39,10610,-10,2,585677.4
11261,tgb,-79.67806,44.39196,0,bird,263,-9.90E-01,918,59,11,0.6916131,51,9998,0,5,706173.9
11262,tgb,-79.85217,45.64752,0,bird,263,-7.19E-01,1128,69,16,0.2304179,37,10779,-12,4,567183.6
11263,tgb,-78.2432,44.50495,0,bird,263,-9.75E-01,872,63,10,0.3839638,46,10353,-2,4,698171.2
11264,tgb,-80.68073,48.53771,0,bird,263,-8.32E-01,850,45,24,0.1856387,-5,12625,-56,2,263732
11265,tgb,-79.42547,44.62499,0,bird,263,8.81E-01,981,62,12,0.4273659,48,10174,-2,5,679573.8
11266,tgb,-79.06612,44.34496,0,bird,263,8.94E-01,886,59,11,0.6752279,51,10137,2,4,711927
11267,tgb,-78.79318,43.99988,0,bird,262,5.57E-01,829,61,11,1.046011,56,9920,7,4,750652.1
11268,tgb,-79.33813,44.94343,0,bird,262,-4.98E-01,1068,67,14,0.3704023,43,10412,-8,2,644609
10126,tgb,-78.18739,45.26952,0,bird,443,4.87E-02,927,63,13,0.655156,25,10890,-23,2,614930.9
11269,tgb,-80.96267,42.99104,0,bird,262,-7.07E-01,1000,81,12,0.4255984,63,9629,9,4,869727.8
11270,tgb,-79.62158,44.18566,0,bird,262,7.77E-01,869,58,12,0.8147649,54,9982,2,2,729336.7
11271,tgb,-79.05674,44.66895,0,bird,262,-8.04E-01,972,63,11,0.3341793,46,10321,-2,4,675075.6
11272,tgb,-82.5466,49.01702,0,bird,262,3.84E-02,828,46,23,0.2368707,-5,12686,-54,2,249567.4
11273,tgb,-81.35713,46.28378,0,bird,262,-1.00E+00,897,61,16,0.3542032,28,10885,-21,2,516904
11274,tgb,-78.84735,44.23999,0,bird,261,-8.27E-01,861,60,11,0.114153,52,10103,3,2,723289.1
11275,tgb,-78.33338,44.32453,0,bird,261,-6.36E-01,847,62,10,1.44512,48,10209,0,5,716731.9
11276,tgb,-79.3085,45.0386,0,bird,261,-9.91E-01,1085,69,14,0.9451267,42,10485,-9,5,632968.1
11277,tgb,-79.67155,44.5772,0,bird,261,6.48E-01,970,61,12,2.544551,49,10055,-2,2,685801.9
11278,tgb,-81.34904,46.28024,0,bird,261,-1.00E+00,898,61,16,0.4842991,28,10890,-21,3,516719
10127,tgb,-78.17972,44.94765,0,bird,443,-8.57E-01,923,64,11,0.8579532,30,10695,-18,2,649589.6
11279,tgb,-81.34359,42.98514,0,bird,261,-9.81E-01,998,79,11,0.8121178,64,9623,10,2,875179.4
11280,tgb,-79.6743,44.40157,0,bird,261,-5.48E-01,919,59,11,0.6961133,51,10007,0,5,705203.9
11281,tgb,-88.13205,49.4374,0,bird,261,-3.70E-01,823,39,30,1.970903,-7,12513,-59,3,537706.6
11282,tgb,-79.61874,43.97504,0,bird,261,7.47E-01,841,59,13,1.030354,57,9914,6,4,751635
11283,tgb,-78.56825,44.18175,0,bird,261,-7.70E-01,842,61,10,1.201158,52,10063,4,4,731491.3
11284,tgb,-78.52049,44.64457,0,bird,261,2.51E-01,916,63,10,0.1968995,45,10412,-3,2,680549.3
11285,tgb,-81.07897,44.8301,0,bird,261,-7.50E-01,1028,65,16,0.5067899,48,9497,0,4,668773.3
11286,tgb,-81.21029,42.85421,0,bird,260,-9.95E-01,1001,81,13,0.2395831,65,9592,11,4,887792.2
11287,tgb,-81.1107,42.97316,0,bird,260,7.42E-01,1003,80,12,0.3889793,63,9632,10,4,873213.3
11288,tgb,-81.31376,42.91683,0,bird,260,-9.72E-01,997,80,12,0.8926388,64,9615,10,4,882500
10128,tgb,-78.22432,45.04097,0,bird,442,-5.69E-01,932,64,12,1.077791,28,10755,-20,2,638556.4
11289,tgb,-81.4665,43.01673,0,bird,260,-3.85E-01,993,79,11,0.3016611,64,9643,10,4,873014.7
11290,tgb,-78.75713,44.2186,0,bird,260,9.43E-01,854,60,11,0.1580658,52,10072,4,4,726576.7
11291,tgb,-79.9048,43.64749,0,bird,260,7.81E-01,877,66,13,0.2953478,60,9811,7,5,789378.4
11292,tgb,-79.56666,44.11667,0,bird,260,-4.10E-01,855,58,12,0.5973867,55,9975,3,5,736016.9
11293,tgb,-78.79538,44.57476,0,bird,260,2.13E-02,927,62,11,0.2757364,47,10332,-1,2,686677.4
11294,tgb,-79.76687,43.91758,0,bird,260,5.73E-01,857,61,13,0.3965195,57,9885,5,4,758797.1
11295,tgb,-81.59682,43.62283,0,bird,260,-2.20E-01,1029,71,9,0.3388196,60,9582,7,4,809165.5
11296,tgb,-79.92293,43.62825,0,bird,260,2.28E-01,880,67,13,0.4698533,60,9797,8,4,792321.4
11297,tgb,-78.96584,44.00939,0,bird,260,-9.98E-01,832,59,12,0.9472315,57,9924,8,4,749048.9
11298,tgb,-78.99285,44.7234,0,bird,260,3.16E-01,979,64,11,0.3053865,45,10391,-4,2,669423.3
10012,tgb,-78.55046,45.57802,0,bird,496,9.27E-01,980,64,15,0.5527277,19,11064,-31,2,576842.4
10129,tgb,-78.18992,45.2693,0,bird,441,6.25E-01,928,63,13,0.655156,25,10890,-23,2,614838.6
11299,tgb,-79.95859,43.33658,0,bird,259,-7.76E-01,910,73,12,0.1812356,63,9698,10,4,824447.1
11300,tgb,-79.4676,43.99948,0,bird,259,9.25E-01,833,58,13,0.5740387,57,9928,6,5,749487.6
11301,tgb,-80.34465,43.27469,0,bird,259,-9.90E-01,959,78,12,0.6776156,62,9732,8,4,833332.9
11302,tgb,-80.47007,43.19376,0,bird,259,7.74E-01,971,80,11,0.3986862,62,9690,9,4,842909.8
11303,tgb,-78.25949,44.57789,0,bird,259,-9.43E-02,882,63,10,1.443108,45,10415,-2,2,690295.4
11304,tgb,-80.14872,43.30804,0,bird,259,-8.32E-01,934,75,12,0.1689339,62,9724,9,4,828281.7
11305,tgb,-78.20425,44.57111,0,bird,259,-9.97E-01,877,63,10,0.8418016,45,10408,-2,2,691822.3
11306,tgb,-80.20733,43.32413,0,bird,259,-9.88E-01,940,76,12,0.2368707,62,9722,9,4,826695.1
11307,tgb,-79.11756,44.12716,0,bird,259,9.42E-01,844,58,12,0.1262482,55,10009,6,2,735106.7
11308,tgb,-81.63333,43.78333,0,bird,259,4.08E-01,1041,68,12,0.9575741,59,9538,6,4,791668.1
10130,tgb,-91.22263,48.2181,0,bird,441,9.85E-01,712,45,45,1.512531,12,12186,-37,3,801606.6
11309,tgb,-80.02399,43.26836,0,bird,259,7.74E-01,926,75,12,0.060511,64,9697,10,4,832505.7
11310,tgb,-78.73539,44.53554,0,bird,259,-6.92E-01,913,62,10,0.2475418,47,10331,0,4,691819.5
11311,tgb,-80.95109,46.46365,0,bird,259,7.86E-01,903,60,16,0.3680691,27,11315,-22,3,489164
11312,tgb,-78.60088,44.52189,0,bird,258,-9.94E-01,899,62,10,0.173959,47,10350,0,3,693523.9
11313,tgb,-79.7923,43.7625,0,bird,258,-2.25E-01,859,64,13,0.4576628,59,9840,7,4,776334.6
11314,tgb,-79.78687,43.73677,0,bird,258,2.70E-02,857,64,13,0.4052497,60,9826,7,5,779216.3
11315,tgb,-79.4389,44.00214,0,bird,258,4.31E-01,832,58,13,0.6821292,57,9936,6,4,749468.5
11316,tgb,-78.73768,44.23067,0,bird,258,8.94E-01,855,60,11,0.1183222,52,10089,4,4,724721.4
11317,tgb,-78.33306,44.41672,0,bird,258,-8.68E-01,863,63,10,0.2971653,47,10271,0,4,707072.8
11318,tgb,-79.79467,43.74272,0,bird,258,3.16E-01,856,64,13,0.2692151,60,9834,7,4,778274
10131,tgb,-78.49492,45.55939,0,bird,441,9.71E-01,970,64,15,1.365484,22,11053,-27,3,579262.8
11319,tgb,-78.87312,44.101,0,bird,258,8.97E-01,839,60,12,0.1764179,55,9982,7,2,738701.9
11320,tgb,-79.00705,44.62034,0,bird,258,-3.45E-02,953,62,11,0.3602324,47,10303,-2,4,681013.7
11321,tgb,-79.93607,43.41871,0,bird,258,-2.95E-01,899,71,12,0.453289,63,9714,10,4,814648.2
11322,tgb,-79.86109,44.67406,0,bird,258,-8.78E-01,1002,63,14,1.909806,48,10048,-3,2,674792.5
11323,tgb,-77.39181,44.70158,0,bird,258,-7.31E-01,881,66,11,0.3818545,43,10618,-5,2,687689.9
11324,tgb,-79.54306,44.99666,0,bird,258,-9.38E-01,1099,68,15,0.04640983,43,10361,-7,2,637972.9
11325,tgb,-79.45386,44.00287,0,bird,257,9.75E-01,832,58,13,0.6821292,57,9936,6,5,749474.3
11326,tgb,-78.94255,44.6031,0,bird,257,-9.97E-01,944,62,11,0.5155323,47,10324,-1,4,683172.4
11327,tgb,-79.49963,43.85506,0,bird,257,-9.99E-01,828,60,13,0.8599586,59,9878,8,4,765048.8
11328,tgb,-78.74082,44.47334,0,bird,257,9.05E-02,901,61,10,0.05870429,48,10288,0,4,697589.1
10132,tgb,-83.7716,47.95828,0,bird,440,-7.00E-01,885,44,22,0.1958026,-2,11846,-53,2,396620.3
11329,tgb,-79.82472,43.73368,0,bird,257,-4.71E-01,863,64,13,0.4135354,60,9834,7,4,779358.9
11330,tgb,-78.5255,44.6521,0,bird,257,2.22E-01,920,63,10,0.1968995,45,10423,-3,2,679521.5
11331,tgb,-78.20089,44.08564,0,bird,257,-8.09E-01,839,64,9,0.1815325,52,9994,3,4,744878.7
11332,tgb,-81.62489,43.42098,0,bird,257,-5.62E-01,1008,74,8,0.1640831,62,9623,8,4,831467.3
11333,tgb,-80.42878,43.10343,0,bird,257,-1.84E-16,975,82,11,0.1660404,63,9677,9,4,853279.6
11334,tgb,-81.61194,43.75289,0,bird,257,-1.00E+00,1044,69,11,0.7851554,59,9531,6,4,795041.3
11335,tgb,-80.1271,43.30071,0,bird,257,-7.89E-01,934,75,12,0.1776346,63,9710,9,4,829108.4
11336,tgb,-77.92291,44.54489,0,bird,257,9.03E-01,871,65,10,0.5414099,45,10430,-3,2,697552.8
11337,tgb,-88.13463,49.37214,0,bird,257,-6.44E-02,822,39,30,0.5238207,-6,12436,-57,2,541258.3
11338,tgb,-92.16764,53.87051,0,bird,257,-7.42E-01,611,30,48,0.0622653,-41,14487,-88,3,343715.8
10133,tgb,-78.7093,45.78882,0,bird,440,-9.00E-01,990,65,16,0.5012349,20,11149,-29,2,552519.2
11339,tgb,-79.6656,44.39512,0,bird,256,-9.75E-01,917,59,11,0.6916131,52,10009,0,3,706151.8
11340,tgb,-81.24545,42.91127,0,bird,256,-5.14E-01,1001,80,12,0.07338035,64,9612,11,4,882464.3
11341,tgb,-78.28994,44.3732,0,bird,256,-2.95E-01,855,63,9,1.110841,48,10229,0,4,712192.2
11342,tgb,-79.03911,44.35016,0,bird,256,9.49E-01,887,59,11,0.6219366,51,10147,1,4,711020.3
11343,tgb,-80.17128,43.31542,0,bird,256,-9.36E-01,935,75,12,0.2067704,62,9733,9,4,827460.1
11344,tgb,-79.05105,44.63716,0,bird,256,-1.00E+00,961,63,11,0.1611025,47,10303,-2,4,678978.9
11345,tgb,-79.26524,44.20105,0,bird,256,9.31E-01,856,57,13,0.4982181,54,10040,4,4,727150.9
11346,tgb,-88.74874,48.44021,0,bird,256,2.94E-01,789,42,25,0.7586536,9,11581,-39,2,628899.4
11347,tgb,-81.11534,46.41701,0,bird,256,-6.88E-01,899,60,17,0.5662006,28,11161,-21,2,497896.3
11348,tgb,-80.4656,48.53592,0,bird,256,7.92E-01,842,45,24,0.342298,-5,12640,-55,5,258387.7
10134,tgb,-92.08334,49.58333,0,bird,440,7.69E-01,781,48,34,0.7068577,-5,13243,-43,2,757443.1
11349,tgb,-80.38333,43.01504,0,bird,256,-4.34E-02,983,84,11,0.1411497,65,9633,11,4,861670.3
11350,tgb,-80.83312,49.58338,0,bird,256,4.79E-01,903,46,24,0.1996154,-14,12896,-68,3,160676
11351,tgb,-80.39547,42.9693,0,bird,256,-2.63E-01,989,85,11,0.1183222,65,9630,11,4,867531.3
11352,tgb,-81.38076,42.96682,0,bird,255,-9.54E-01,994,79,11,0.104293,65,9618,11,2,877557.7
11353,tgb,-80.97182,46.46561,0,bird,255,9.76E-01,901,60,17,0.02320492,28,11288,-22,5,489633.8
11354,tgb,-81.01821,49.10972,0,bird,255,-5.95E-01,914,47,22,0.2198954,-9,12759,-63,5,213032
11355,tgb,-79.76611,44.01734,0,bird,255,8.93E-01,861,60,12,0.5588307,57,9900,4,4,748129.3
11356,tgb,-79.48071,44.60438,0,bird,255,5.00E-01,974,62,12,0.3877315,49,10139,-1,4,682535.3
11357,tgb,-80.41168,42.9765,0,bird,255,3.64E-01,988,85,11,0.05188776,65,9636,11,2,866686.4
11358,tgb,-81.6212,43.47719,0,bird,255,2.85E-01,1011,73,8,0.5877559,61,9585,8,4,825756.5
10135,tgb,-91.30134,48.70912,0,bird,439,-1.96E-01,699,43,41,0.2366433,3,12745,-43,3,774260.6
11359,tgb,-79.46483,44.05346,0,bird,255,6.12E-17,839,57,13,0.173959,57,9971,5,5,743664.4
11360,tgb,-80.14979,43.30006,0,bird,255,-7.96E-01,936,76,12,0.1689339,63,9710,9,4,829249.8
11361,tgb,-76.68932,44.89816,0,bird,255,-8.94E-01,866,65,10,0.6229746,41,10891,-5,2,679477.3
11362,tgb,-79.64269,47.42536,0,bird,255,1.87E-01,885,52,21,2.110081,14,12155,-34,5,369472.7
11363,tgb,-79.78345,45.18365,0,bird,255,7.53E-01,1136,69,18,0.1249621,42,10413,-8,2,618250.3
11364,tgb,-79.7831,45.21672,0,bird,255,-8.36E-01,1136,69,18,0.01467608,42,10427,-8,2,614372.1
11365,tgb,-81.33317,42.95007,0,bird,254,9.63E-01,1000,80,12,1.225815,65,9605,11,5,878895.3
11366,tgb,-79.35698,43.94657,0,bird,254,-8.80E-01,825,58,13,0.5084868,58,9927,7,4,755266.4
11367,tgb,-78.28806,44.38536,0,bird,254,3.37E-02,856,63,10,1.110841,48,10237,0,4,711226.6
11368,tgb,-81.00339,44.78948,0,bird,254,7.92E-01,1040,66,16,1.525705,49,9528,0,2,672443.3
10136,tgb,-80.54981,44.26117,0,bird,438,8.86E-01,1020,68,11,0.7068577,43,9772,-7,5,725907.7
11369,tgb,-78.60148,44.22976,0,bird,254,9.85E-01,848,61,11,0.01037755,52,10093,4,2,726440.1
11370,tgb,-78.74634,44.28628,0,bird,254,-8.22E-01,861,60,11,0.07338035,52,10119,3,2,718865.1
11371,tgb,-78.3077,44.35222,0,bird,254,-6.96E-01,855,63,9,1.566208,48,10225,0,4,715015.9
11372,tgb,-80.39204,42.93912,0,bird,254,-6.33E-01,993,86,11,0.1392292,65,9621,11,4,870431.6
11373,tgb,-80.02694,43.32482,0,bird,254,-3.59E-01,918,74,12,0.1328973,63,9722,10,4,825724.3
11374,tgb,-81.6167,43.4613,0,bird,254,-3.16E-01,1010,73,8,0.2612983,62,9596,8,4,827522.5
11375,tgb,-84.87568,49.76758,0,bird,254,9.81E-01,830,51,20,0.2739732,-14,12890,-64,2,309490.1
11376,tgb,-81.16971,42.85224,0,bird,254,6.12E-17,1001,81,13,0.2849556,65,9592,11,4,887373.6
11377,tgb,-81.61988,43.8463,0,bird,254,-7.12E-02,1052,68,12,0.5239235,59,9512,6,4,785681.3
11378,tgb,-81.02628,44.49695,0,bird,254,9.14E-01,1053,67,15,0.6045536,52,9512,2,4,704355.5
10137,tgb,-78.41677,45.57708,0,bird,438,-1.47E-01,956,63,15,1.047605,21,11093,-27,2,577933.8
11379,tgb,-78.07689,45.94468,0,bird,254,8.77E-01,905,60,19,1.06027,27,11463,-21,2,541264.2
11380,tgb,-79.2528,44.14185,0,bird,254,6.78E-01,847,57,12,0.6378346,55,10016,5,2,732988.3
11381,tgb,-78.8791,44.01284,0,bird,253,-8.57E-01,831,60,12,1.469925,57,9909,8,4,749368.8
11382,tgb,-80.96954,46.46619,0,bird,253,9.86E-01,901,60,17,0.3874537,28,11286,-21,5,489476.4
11383,tgb,-79.94631,43.50048,0,bird,253,2.63E-01,891,69,13,0.3162995,62,9772,10,4,805997.8
11384,tgb,-79.45416,44.53195,0,bird,253,7.22E-01,952,61,12,0.8059295,50,10128,0,4,690268.4
11385,tgb,-78.59922,44.26084,0,bird,253,-1.70E-01,852,61,10,0.1580658,51,10124,3,2,722567.3
11386,tgb,-79.98312,43.21672,0,bird,253,1.00E+00,926,75,12,0.1467605,65,9673,12,5,837155.4
11387,tgb,-81.65343,43.73526,0,bird,253,-8.24E-01,1036,69,11,0.1467605,59,9541,6,4,797655
11388,tgb,-78.8379,44.14648,0,bird,253,4.36E-01,846,60,11,0.1364952,54,10023,5,4,733989.5
10138,tgb,-91.30375,48.99223,0,bird,438,4.34E-02,727,43,39,0.2949829,-2,12949,-46,3,756899.3
11389,tgb,-80.37198,42.97342,0,bird,253,-2.06E-01,988,85,11,0.2206288,65,9648,11,4,866444.7
11390,tgb,-78.50614,44.58307,0,bird,253,1.59E-02,904,63,10,0.6599866,46,10379,-2,3,687380.8
11391,tgb,-79.66455,44.36001,0,bird,253,9.11E-01,910,59,11,0.8766354,52,9987,0,4,710032.4
11392,tgb,-81.50253,42.95238,0,bird,253,-4.92E-01,984,79,12,0.4111851,65,9621,11,4,881151.8
11393,tgb,-78.62039,44.52781,0,bird,253,-9.89E-01,900,62,10,0.1776346,47,10334,0,3,693417.8
11394,tgb,-79.45211,44.54107,0,bird,253,2.50E-02,953,61,12,0.8059295,50,10128,-1,2,689297.8
11395,tgb,-88.88066,49.36033,0,bird,253,-1.07E-01,784,43,29,0.3885638,-5,12726,-57,3,586519.4
11396,tgb,-81.59081,43.54696,0,bird,253,-9.65E-01,1025,72,8,0.5617136,61,9573,7,2,816640.4
11397,tgb,-78.74778,44.38287,0,bird,253,2.63E-01,881,61,11,0.1767228,50,10201,1,4,708205.3
11398,tgb,-78.2903,44.39061,0,bird,253,2.08E-01,857,63,10,0.7244604,48,10257,0,2,710261.1
10013,tgb,-78.40951,45.58491,0,bird,496,-4.69E-01,957,63,15,1.135992,18,11114,-31,2,577047.7
10139,tgb,-91.47346,48.70782,0,bird,437,-9.55E-01,689,44,40,0.293519,2,12812,-42,2,785078.1
11399,tgb,-87.9508,52.14413,0,bird,253,-7.89E-01,694,41,43,0.07554969,-29,13971,-80,2,360442.4
11400,tgb,-78.767,44.54983,0,bird,253,-6.14E-01,921,62,10,0.02075511,47,10342,-1,3,689708.4
11401,tgb,-78.74729,44.39167,0,bird,252,2.84E-01,885,61,10,0.3719979,50,10210,1,3,707236.3
11402,tgb,-79.66122,44.34604,0,bird,252,1.92E-02,906,59,11,0.6852003,53,10009,0,2,711951.3
11403,tgb,-77.99822,44.18616,0,bird,252,-5.18E-01,853,66,10,1.079587,51,10117,1,4,736218.8
11404,tgb,-78.34812,44.3002,0,bird,252,-3.46E-01,846,62,10,0.6384252,49,10187,1,5,719489.6
11405,tgb,-79.41642,44.61671,0,bird,252,1.52E-02,976,62,12,1.372912,48,10158,-2,5,680539.9
11406,tgb,-81.50516,43.36303,0,bird,252,-2.08E-01,1012,75,8,0.3449617,62,9623,8,4,836403.9
11407,tgb,-79.22006,46.2428,0,bird,252,-2.87E-01,1014,65,18,0.03113266,29,11262,-21,4,500051.8
11408,tgb,-80.08086,43.30548,0,bird,252,-9.67E-01,928,75,12,0.1689339,63,9726,9,4,827958.8
10140,tgb,-83.41217,48.16581,0,bird,437,-4.30E-01,808,41,24,0.9112592,-5,12137,-55,2,363048.8
11409,tgb,-81.24787,42.99063,0,bird,252,-4.19E-01,1002,80,11,0.1245305,64,9625,10,5,872985.1
11410,tgb,-77.56977,44.61348,0,bird,252,-1.87E-01,878,66,10,0.7946286,44,10521,-3,2,693599.1
11411,tgb,-79.13059,43.97073,0,bird,252,-9.85E-01,827,59,13,0.6729116,58,9905,8,4,752543.6
11412,tgb,-79.88871,43.37063,0,bird,252,-9.42E-01,899,71,12,0.3573812,64,9695,11,2,820327.6
11413,tgb,-77.04184,44.82068,0,bird,251,-7.78E-01,876,66,10,0.5479339,42,10771,-5,3,680728.6
11414,tgb,-81.49268,43.02075,0,bird,251,-7.07E-01,989,79,11,0.09567624,65,9632,11,4,873384
11415,tgb,-79.45869,44.08909,0,bird,251,-9.53E-01,843,57,13,0.06961472,56,9977,5,4,738804.7
11416,tgb,-77.49224,44.58296,0,bird,251,9.83E-01,884,67,10,0.128363,45,10521,-3,4,698579.6
11417,tgb,-79.46433,43.87338,0,bird,251,-8.68E-01,827,59,13,0.8717709,59,9886,9,4,763074.9
11418,tgb,-78.5172,44.50116,0,bird,251,1.59E-02,887,62,10,0.3667502,47,10316,0,3,696026.1
10141,tgb,-91.45913,48.27548,0,bird,436,-6.67E-01,698,45,45,0.610403,11,12441,-36,3,811207.3
11419,tgb,-78.23537,44.48842,0,bird,251,-9.71E-01,869,63,10,0.2292465,46,10344,-1,2,699214.9
11420,tgb,-76.92137,44.77656,0,bird,251,-2.25E-01,884,67,11,0.2181745,42,10739,-4,2,687653.6
11421,tgb,-81.59984,43.50006,0,bird,251,6.12E-17,1016,72,8,0.0886658,61,9591,8,4,822488.8
