siteid,spid,x,y,occ,group,age,deficit,dem,hillshade,mas,mat,r2pet,rain,slope,sseas,toxicats,tseas,vpd
21494,tgb,2566000,6010000,0,plant,2,0,108,240,1499,120,54,2276,21,-52,1,53,36
21495,tgb,2566927,6007425,0,plant,2,0,640,121,1481,94,71,2715,23,-36,1,51,26
21496,tgb,2567000,6007000,0,plant,2,0,584,134,1483,97,69,2663,18,-38,1,50,27
21498,tgb,2568400,6624500,0,plant,2,0,676,205,1466,117,49,2544,6,87,1,284,23
21499,tgb,2568500,5930500,0,plant,2,197,483,182,1506,106,15,799,16,-72,1,-142,57
21500,tgb,2569000,5875000,0,plant,2,171,40,173,1472,125,19,956,2,-64,1,101,63
21501,tgb,2569000,5877000,0,plant,0,74,56,176,1472,124,23,1165,1,-63,0,91,64
21502,tgb,2569000,6616000,0,plant,2,0,489,171,1468,126,44,2283,2,82,1,211,27
20145,tgb,2117000,5339000,0,plant,2,0,555,226,1163,70,78,2123,21,18,1,349,10
21503,tgb,2569200,5877800,0,plant,2,9,110,132,1472,121,26,1324,11,-63,1,92,63
21504,tgb,2569800,5890700,0,plant,2,0,1177,90,1464,66,48,2067,24,-50,1,20,43
21505,tgb,2569900,5890400,0,plant,2,0,1215,228,1464,64,49,2091,28,-50,1,31,42
21507,tgb,2570000,6660000,0,plant,2,0,342,218,1495,138,34,1936,15,72,1,187,31
21508,tgb,2570300,6663100,0,plant,2,11,145,143,1502,148,32,1852,17,66,1,74,36
21509,tgb,2571000,5876000,0,plant,1,180,13,177,1473,126,18,945,1,-65,1,101,64
21510,tgb,2571000,5881000,0,plant,2,0,171,196,1472,119,27,1421,8,-62,1,73,62
21511,tgb,2571000,5970000,0,plant,2,72,96,141,1525,122,28,1321,6,-73,1,-177,49
21512,tgb,2571000,5973000,0,plant,2,41,100,141,1524,121,32,1494,13,-71,1,-167,47
21513,tgb,2571000,6648400,0,plant,2,24,128,225,1491,147,28,1580,14,71,1,84,35
20146,tgb,2117000,5490000,0,plant,2,0,525,180,1282,80,37,1186,4,-28,1,56,33
21514,tgb,2571000,6657000,0,plant,1,31,20,177,1500,154,27,1568,0,66,1,2,38
21515,tgb,2571000,6688000,0,plant,2,18,191,142,1519,149,30,1730,16,63,1,123,35
21516,tgb,2572000,5913000,0,plant,2,73,728,76,1491,92,22,1072,20,-65,1,-77,53
21517,tgb,2572000,6013000,0,plant,2,0,290,147,1487,111,52,2237,14,-41,1,106,32
21518,tgb,2573000,6659000,0,plant,2,7,216,94,1497,144,33,1888,27,69,1,125,34
21519,tgb,2574000,5885000,0,plant,2,0,550,31,1468,100,34,1666,32,-56,1,-10,55
21520,tgb,2574000,5900000,0,plant,2,2,728,191,1478,91,31,1431,36,-59,1,-37,52
21521,tgb,2574000,6685000,0,plant,2,5,311,164,1514,142,33,1864,12,65,1,176,32
21522,tgb,2575000,6019000,0,plant,2,0,270,116,1482,112,46,1992,24,-36,1,165,32
21523,tgb,2575300,5885300,0,plant,2,0,289,214,1472,114,29,1496,14,-60,1,45,60
20147,tgb,2117000,5570000,0,plant,1,0,362,183,1290,91,69,2352,3,-10,1,12,25
21525,tgb,2575600,5990600,0,plant,2,6,83,200,1512,121,38,1676,22,-61,1,-57,41
21526,tgb,2575900,5895300,0,plant,2,0,422,230,1477,108,30,1470,20,-60,1,-22,58
21527,tgb,2576000,5900000,0,plant,2,7,673,245,1478,95,30,1393,35,-59,1,-38,53
21528,tgb,2576000,6625000,0,plant,2,4,327,194,1474,135,40,2149,4,78,1,168,31
21529,tgb,2577000,5896400,0,plant,2,8,380,244,1479,110,27,1362,26,-61,1,-13,58
21530,tgb,2578000,6033000,0,plant,2,8,250,123,1475,114,33,1462,21,-29,1,235,32
21531,tgb,2579000,6200000,0,plant,2,33,20,181,1477,137,30,1415,0,-26,1,177,32
21532,tgb,2579100,5894500,0,plant,2,39,220,230,1479,118,25,1264,26,-63,1,23,62
21534,tgb,2580000,5920000,0,plant,2,107,693,227,1495,94,19,982,27,-67,1,-48,54
21535,tgb,2580000,6043000,0,plant,2,24,220,218,1471,116,30,1314,33,-25,1,254,32
20148,tgb,2119000,5345000,0,plant,2,0,158,198,1175,90,61,1781,9,9,1,262,18
21536,tgb,2580000,6200000,0,plant,2,23,32,181,1476,136,31,1464,0,-25,1,177,32
21537,tgb,2580000,6210000,0,plant,2,15,77,182,1479,134,30,1447,1,-24,1,208,31
21538,tgb,2580000,6590000,0,plant,2,64,49,167,1486,146,24,1325,6,53,1,64,36
21539,tgb,2580000,6630000,0,plant,2,19,172,204,1480,143,33,1850,12,73,1,125,35
21540,tgb,2581000,5958000,0,plant,1,277,118,185,1517,122,14,679,4,-72,1,-167,53
21541,tgb,2582000,5896000,0,plant,1,207,56,176,1483,126,17,904,2,-66,1,41,64
21542,tgb,2582000,6662000,0,plant,2,0,290,177,1500,141,42,2371,3,66,1,166,33
21543,tgb,2583000,6604000,0,plant,2,0,616,118,1468,119,40,2055,22,76,1,243,26
21544,tgb,2583000,6642000,0,plant,2,20,177,178,1487,145,29,1660,0,69,1,175,35
21545,tgb,2583000,6665000,0,plant,2,0,324,184,1502,140,46,2541,2,65,1,166,32
20013,tgb,2020000,5480000,0,plant,2,0,380,135,1213,80,105,3026,28,0,1,216,18
20150,tgb,2120000,5347000,0,plant,2,0,79,157,1179,94,56,1670,10,7,1,241,20
21546,tgb,2583000,6665200,0,plant,2,0,325,187,1502,140,45,2539,4,66,1,166,32
21547,tgb,2584000,5895000,0,plant,2,193,34,178,1483,127,17,898,0,-67,1,50,64
21548,tgb,2584000,5899000,0,plant,2,124,291,171,1482,115,20,1023,11,-64,1,14,60
21549,tgb,2584900,5895500,0,plant,2,174,127,169,1482,123,17,923,15,-66,1,52,63
21550,tgb,2585000,6020000,0,plant,2,0,150,57,1480,119,36,1636,27,-36,1,263,34
21551,tgb,2586000,5920000,0,plant,2,108,523,214,1494,104,19,997,19,-66,1,-51,57
21552,tgb,2586000,5993000,0,plant,2,0,25,117,1492,125,40,1761,14,-49,1,41,37
21553,tgb,2586200,6674700,0,plant,2,1,271,111,1511,143,36,2067,19,62,1,145,34
21554,tgb,2587000,5919000,0,plant,2,49,770,71,1489,90,24,1173,26,-63,1,-17,52
21556,tgb,2587000,6619000,0,plant,2,29,95,202,1481,146,31,1724,8,68,1,54,38
20151,tgb,2120000,5360000,0,plant,2,0,19,180,1190,98,48,1470,0,0,1,200,23
21557,tgb,2587200,6619600,0,plant,2,34,44,168,1483,149,30,1680,8,66,1,33,39
21558,tgb,2588000,5918000,0,plant,2,106,441,112,1492,108,19,1011,16,-65,1,-42,58
21559,tgb,2588000,5922000,0,plant,2,17,965,57,1488,79,27,1278,34,-61,1,16,48
21560,tgb,2588600,6003600,0,plant,2,0,613,160,1471,95,54,2193,28,-31,1,111,26
21561,tgb,2589000,5918000,0,plant,2,136,323,187,1493,115,17,953,14,-67,1,-35,61
21562,tgb,2589000,5919000,0,plant,2,112,424,234,1492,109,19,1001,17,-65,1,-33,59
21563,tgb,2589000,5920000,0,plant,2,95,513,143,1492,104,20,1041,18,-65,1,-31,57
21564,tgb,2589000,5921000,0,plant,2,76,628,194,1491,98,21,1093,25,-63,1,-29,55
21565,tgb,2589500,6646200,0,plant,2,16,220,176,1491,144,30,1711,3,67,1,165,35
21566,tgb,2589863,6648025,0,plant,2,17,198,173,1494,145,30,1719,3,65,1,155,35
20152,tgb,2120000,5370000,0,plant,2,0,330,225,1185,83,60,1736,21,8,1,245,16
21567,tgb,2590000,5930000,0,plant,2,83,690,214,1496,94,22,1103,23,-65,1,-18,54
21569,tgb,2590000,6050000,0,plant,2,59,270,195,1456,115,26,1132,17,-13,1,274,30
21570,tgb,2590000,6200000,0,plant,1,0,160,183,1469,127,47,2177,1,-24,1,180,30
21571,tgb,2590000,6650000,0,plant,2,20,170,172,1496,146,30,1726,1,64,1,134,36
21572,tgb,2591000,5923000,0,plant,2,40,800,38,1488,88,24,1206,41,-61,1,13,51
21573,tgb,2591200,5984700,0,plant,2,47,46,188,1505,124,36,1534,2,-60,1,-18,43
21574,tgb,2592000,5924000,0,plant,2,142,370,233,1495,112,18,948,24,-66,1,-34,60
21575,tgb,2592000,6231000,0,plant,2,18,22,181,1496,140,30,1539,0,-29,1,236,35
21576,tgb,2593000,5921000,0,plant,2,11,943,245,1483,80,28,1334,34,-57,1,36,48
21577,tgb,2593000,5925000,0,plant,2,196,193,217,1498,121,15,840,21,-69,1,-37,63
20153,tgb,2120000,5570000,0,plant,2,0,1180,170,1258,51,108,3072,25,18,1,155,7
21578,tgb,2593000,5978000,0,plant,2,76,183,99,1501,118,30,1291,22,-58,1,-36,41
21579,tgb,2593000,6215000,0,plant,1,0,414,191,1474,113,65,3041,3,-19,1,185,25
21580,tgb,2593000,6216000,0,plant,1,0,397,190,1475,114,64,3038,3,-20,1,185,25
21582,tgb,2593000,6228000,0,plant,2,0,368,176,1488,117,51,2483,16,-25,1,204,27
21583,tgb,2593200,5976700,0,plant,1,154,20,179,1504,125,23,1011,7,-60,1,-88,44
21584,tgb,2594000,5919000,0,plant,2,89,460,120,1489,107,20,1075,28,-64,1,-12,57
21587,tgb,2594500,6203600,0,plant,1,0,320,181,1464,118,62,2808,2,-21,1,173,27
21588,tgb,2595000,6209000,0,plant,2,0,535,186,1467,105,67,3017,4,-17,1,168,23
21589,tgb,2596000,5978200,0,plant,2,102,18,178,1498,126,29,1247,1,-56,1,-58,42
21590,tgb,2596000,6203700,0,plant,1,0,373,182,1463,114,71,3189,2,-21,1,175,26
20155,tgb,2121000,5359000,0,plant,2,0,19,180,1190,98,48,1466,0,0,1,200,23
21591,tgb,2596000,6206000,0,plant,2,0,477,182,1463,108,68,3036,3,-19,1,177,24
21593,tgb,2596200,5983700,0,plant,2,0,828,119,1471,84,53,1970,28,-32,1,94,22
21594,tgb,2596300,5935300,0,plant,2,77,650,98,1488,96,23,1133,28,-56,1,0,52
21595,tgb,2596800,6210600,0,plant,2,0,767,191,1462,91,80,3508,7,-11,1,172,18
21596,tgb,2597000,5918000,0,plant,2,181,105,182,1492,124,16,892,10,-66,1,21,64
21597,tgb,2597000,5919000,0,plant,2,163,184,166,1492,121,17,926,11,-66,1,12,63
21598,tgb,2597000,5986000,0,plant,2,0,681,94,1471,92,48,1820,26,-33,1,92,24
21599,tgb,2597300,6200300,0,plant,1,0,313,176,1467,117,53,2401,2,-24,1,164,27
21600,tgb,2597400,6200200,0,plant,1,0,311,176,1467,118,52,2362,2,-24,1,163,27
21602,tgb,2599000,5924000,0,plant,2,214,99,205,1495,125,15,825,11,-67,1,11,65
20156,tgb,2121000,5372000,0,plant,2,0,735,209,1173,63,80,2126,22,19,1,321,7
21603,tgb,2599000,6571000,0,plant,2,57,45,195,1494,147,22,1276,6,41,1,94,35
21605,tgb,2600000,6010000,0,plant,2,0,300,222,1469,111,46,1918,23,-33,1,206,31
21606,tgb,2600000,6234000,0,plant,2,0,79,182,1497,136,34,1747,3,-31,1,207,35
21607,tgb,2600200,6000600,0,plant,2,0,23,201,1487,126,41,1815,19,-50,1,171,39
21608,tgb,2601000,6011000,0,plant,2,0,255,133,1467,114,46,1918,22,-32,1,225,32
21609,tgb,2601400,5987400,0,plant,2,0,533,112,1465,100,44,1725,21,-30,1,99,26
21610,tgb,2601775,6190852,0,plant,2,20,140,178,1470,127,32,1452,0,-27,1,130,32
21611,tgb,2602000,6013000,0,plant,2,0,1018,190,1427,73,63,2284,11,2,1,188,14
21612,tgb,2602499,6011694,0,plant,2,0,975,200,1431,75,62,2284,28,-1,1,177,16
21613,tgb,2602600,6012400,0,plant,2,0,1180,119,1420,65,68,2392,21,8,1,190,11
20157,tgb,2122000,5358000,0,plant,2,0,20,180,1190,98,48,1461,0,0,1,200,23
21614,tgb,2603000,6012000,0,plant,2,0,910,80,1433,79,60,2230,28,-2,1,176,17
21615,tgb,2603000,6013000,0,plant,2,0,880,168,1432,81,58,2185,34,-2,1,175,17
21616,tgb,2603000,6213000,0,plant,2,0,1415,197,1447,56,111,4343,25,1,1,283,5
21617,tgb,2604000,6215000,0,plant,2,0,891,133,1462,84,92,3938,15,-12,1,154,16
21618,tgb,2605000,6020000,0,plant,2,6,65,145,1458,124,37,1563,15,-26,1,301,33
21619,tgb,2605000,6209000,0,plant,1,0,950,149,1447,80,133,5390,8,-11,1,176,15
21620,tgb,2605600,6646700,0,plant,1,52,20,178,1499,154,27,1546,0,60,1,22,39
21622,tgb,2607000,5928000,0,plant,2,169,285,171,1483,116,18,936,15,-55,1,54,58
21623,tgb,2608000,6618000,0,plant,2,32,75,205,1478,149,27,1545,6,70,1,-16,39
21624,tgb,2608400,5928800,0,plant,2,256,40,118,1486,127,15,773,9,-58,1,80,62
20158,tgb,2122000,5581000,0,plant,0,0,477,180,1292,86,85,2915,0,-3,0,34,23
21625,tgb,2608700,6605600,0,plant,1,44,41,179,1481,150,25,1435,2,63,1,3,39
21626,tgb,2609300,6651500,0,plant,2,54,35,171,1503,154,27,1560,4,58,1,32,38
21627,tgb,2609700,6632100,0,plant,2,31,80,185,1485,149,28,1616,1,68,1,13,38
21628,tgb,2610000,5941000,0,plant,2,272,33,195,1471,126,13,649,10,-42,1,81,41
21629,tgb,2610000,6640000,0,plant,2,30,122,204,1490,148,29,1633,8,66,1,44,36
21631,tgb,2611000,6611000,0,plant,1,39,60,177,1479,149,26,1466,3,67,1,-6,39
21632,tgb,2612500,6214800,0,plant,1,0,448,175,1461,109,93,4106,2,-24,1,126,26
21634,tgb,2613800,6003900,0,plant,2,0,209,210,1460,116,43,1770,18,-33,1,224,32
21636,tgb,2618000,6602000,0,plant,2,14,317,239,1478,135,32,1749,21,66,1,108,33
21637,tgb,2620000,6605000,0,plant,2,29,137,176,1484,145,28,1599,1,61,1,25,37
20159,tgb,2123000,5581000,0,plant,2,0,630,223,1287,79,89,2964,33,1,1,46,20
21638,tgb,2620000,6619000,0,plant,2,23,96,180,1484,147,29,1642,0,65,1,-25,39
21639,tgb,2621600,6619700,0,plant,2,21,98,180,1485,147,29,1662,0,64,1,-25,38
21640,tgb,2621800,6619800,0,plant,1,20,98,180,1485,147,29,1665,0,64,1,-25,38
21641,tgb,2622000,6200000,0,plant,2,9,241,181,1464,120,37,1652,0,-25,1,73,30
21642,tgb,2622000,6614000,0,plant,2,20,160,190,1482,143,29,1658,3,66,1,5,37
21643,tgb,2623000,6659000,0,plant,2,88,28,194,1510,155,24,1379,3,56,1,41,38
21644,tgb,2623292,6567880,0,plant,2,40,70,164,1506,148,25,1446,6,31,1,124,36
21645,tgb,2624000,6620300,0,plant,2,18,96,180,1487,147,30,1685,0,63,1,-35,38
21646,tgb,2624200,6000200,0,plant,2,62,205,55,1437,117,31,1252,30,-19,1,224,29
21648,tgb,2625000,6627000,0,plant,2,24,103,190,1491,147,32,1827,4,62,1,-15,38
20160,tgb,2123100,5344600,0,plant,2,0,458,162,1170,76,69,1913,7,14,1,317,13
21649,tgb,2626600,6628000,0,plant,2,27,100,180,1492,147,33,1854,0,61,1,-15,38
21650,tgb,2626700,6647500,0,plant,2,64,61,193,1503,152,27,1533,8,58,1,32,37
21651,tgb,2626800,6659900,0,plant,2,99,21,188,1512,156,23,1321,8,55,1,41,38
21652,tgb,2626800,6660100,0,plant,2,92,60,112,1511,154,23,1344,13,56,1,52,37
21653,tgb,2627000,6198000,0,plant,2,4,239,181,1459,119,37,1652,0,-23,1,63,30
21654,tgb,2627000,6204000,0,plant,2,0,212,180,1460,121,40,1766,2,-24,1,42,30
21655,tgb,2627000,6600000,0,plant,2,44,20,175,1495,152,27,1539,1,51,1,72,40
21656,tgb,2627000,6601000,0,plant,2,41,41,206,1494,151,27,1557,8,52,1,63,39
21657,tgb,2628000,6199400,0,plant,2,1,239,184,1459,119,38,1699,1,-24,1,53,30
21658,tgb,2628000,6621000,0,plant,2,15,134,196,1489,144,32,1802,9,61,1,-24,37
20014,tgb,2020000,5490000,0,plant,2,0,102,159,1199,93,128,3980,15,14,1,161,16
20161,tgb,2124000,5363000,0,plant,2,0,153,217,1189,91,52,1534,15,3,1,232,21
21659,tgb,2628200,6601300,0,plant,2,44,19,176,1495,153,27,1545,0,51,1,62,40
21660,tgb,2629000,6607000,0,plant,2,51,23,163,1494,152,27,1574,2,54,1,42,40
21662,tgb,2629900,6631500,0,plant,2,24,200,159,1493,143,35,1949,5,62,1,25,36
21663,tgb,2629903,6607942,0,plant,2,52,19,181,1494,152,28,1588,0,54,1,42,40
21665,tgb,2631000,6565000,0,plant,2,27,93,189,1510,147,27,1554,5,28,1,144,36
21666,tgb,2631500,6609300,0,plant,2,24,165,211,1490,143,31,1738,14,59,1,25,36
21667,tgb,2632000,6609000,0,plant,2,24,159,137,1490,143,31,1736,10,59,1,25,37
21668,tgb,2635700,6569600,0,plant,2,22,114,222,1511,147,28,1602,11,28,1,154,35
21669,tgb,2636500,6492600,0,plant,1,55,55,186,1518,143,25,1348,7,1,1,95,33
21670,tgb,2638600,6525300,0,plant,2,48,55,161,1520,146,25,1396,6,9,1,94,35
20162,tgb,2124300,5507200,0,plant,2,0,590,180,1291,79,37,1247,6,-28,1,26,31
21671,tgb,2639000,6525000,0,plant,2,50,32,179,1520,147,25,1388,4,9,1,84,36
21672,tgb,2639000,6562000,0,plant,2,36,49,196,1517,150,26,1516,5,21,1,163,37
21673,tgb,2640000,6477000,0,plant,2,18,80,167,1517,141,31,1681,10,-2,1,46,34
21674,tgb,2640000,6525000,0,plant,2,48,38,186,1521,147,25,1410,1,8,1,84,36
21675,tgb,2640000,6527000,0,plant,2,37,124,182,1519,143,26,1468,10,11,1,105,34
21676,tgb,2640900,6230300,0,plant,2,0,127,142,1454,127,40,1881,11,-19,1,-39,31
21677,tgb,2641000,6527000,0,plant,2,24,212,183,1517,138,28,1535,13,12,1,137,32
21678,tgb,2641000,6634000,0,plant,2,48,173,159,1501,145,30,1691,15,56,1,45,35
21679,tgb,2641000,6635000,0,plant,2,61,86,195,1504,150,29,1625,9,55,1,23,37
21681,tgb,2643200,6470300,0,plant,2,8,156,192,1515,137,34,1803,9,-2,1,77,33
20164,tgb,2126000,5504000,0,plant,2,0,550,196,1294,81,35,1194,15,-30,1,15,32
21682,tgb,2644000,6256000,0,plant,2,0,160,163,1451,129,44,2140,16,-4,1,60,28
21683,tgb,2644000,6507000,0,plant,2,58,20,180,1525,146,24,1364,0,0,1,54,36
21684,tgb,2645000,6470000,0,plant,2,0,281,218,1515,131,36,1884,10,-2,1,119,30
21685,tgb,2646000,6255000,0,plant,2,0,52,149,1451,135,42,2056,10,-5,1,38,30
21686,tgb,2646000,6473000,0,plant,2,0,381,211,1516,126,40,2046,7,-2,1,151,28
21687,tgb,2647000,6469000,0,plant,2,2,236,197,1515,134,36,1877,12,-2,1,98,31
21688,tgb,2647000,6475000,0,plant,2,0,300,198,1518,131,40,2073,9,-3,1,119,30
21689,tgb,2647000,6476000,0,plant,2,0,326,182,1519,129,39,2060,12,-2,1,140,29
21690,tgb,2647000,6478000,0,plant,2,11,116,190,1521,139,34,1802,12,-4,1,47,34
21691,tgb,2647000,6540000,0,plant,2,42,39,180,1525,150,27,1521,0,9,1,123,37
20165,tgb,2126400,5510300,0,plant,2,0,546,174,1298,82,35,1220,1,-32,1,5,32
21693,tgb,2648000,6475000,0,plant,2,0,327,191,1519,129,40,2109,9,-3,1,140,30
21694,tgb,2648200,6531600,0,plant,2,39,34,181,1525,149,28,1550,1,7,1,93,37
21695,tgb,2648900,6261200,0,plant,2,0,19,140,1448,138,39,1916,4,-1,1,57,31
21697,tgb,2649000,6478000,0,plant,2,11,122,191,1522,139,34,1800,8,-4,1,47,34
21698,tgb,2650000,6220000,0,plant,2,0,270,224,1440,117,45,2023,14,-14,1,-75,29
21699,tgb,2650000,6460000,0,plant,2,98,196,168,1509,136,22,1147,16,0,1,97,32
21700,tgb,2650000,6470000,0,plant,2,0,235,200,1517,134,37,1932,7,-3,1,98,32
21701,tgb,2650000,6480000,0,plant,2,24,40,182,1524,143,30,1635,3,-6,1,-4,36
21702,tgb,2651000,6473000,0,plant,2,0,297,153,1519,131,39,2040,11,-3,1,119,31
21703,tgb,2651000,6476000,0,plant,2,15,59,178,1522,143,33,1761,6,-5,1,-4,36
20167,tgb,2130000,5490000,0,plant,2,23,316,177,1293,92,28,978,0,-32,1,-27,37
21704,tgb,2651000,6544000,0,plant,2,42,53,181,1527,150,27,1535,1,9,1,143,37
21705,tgb,2651700,6278000,0,plant,2,14,55,116,1445,138,32,1588,15,5,1,137,30
21706,tgb,2652000,6476000,0,plant,2,15,75,191,1522,142,33,1758,5,-5,1,6,36
21708,tgb,2653000,5997000,0,plant,2,77,60,204,1404,126,31,1200,10,-9,1,221,29
21709,tgb,2654000,6475000,0,plant,2,22,41,181,1522,144,31,1691,0,-5,1,-4,37
21710,tgb,2654000,6476000,0,plant,2,20,54,166,1523,143,31,1687,5,-6,1,-4,37
21711,tgb,2654800,5984900,0,plant,2,10,413,154,1399,106,40,1498,15,-2,1,247,23
21712,tgb,2656000,5992000,0,plant,2,13,265,218,1398,114,39,1477,14,-4,1,245,25
21715,tgb,2657000,6472000,0,plant,2,34,50,181,1520,145,30,1626,11,-4,1,25,37
21716,tgb,2657000,6475000,0,plant,2,32,51,180,1522,145,30,1617,2,-5,1,15,37
20168,tgb,2130000,5530000,0,plant,2,0,604,176,1314,80,36,1268,2,-35,1,-3,31
21717,tgb,2658000,5987000,0,plant,2,46,159,141,1419,120,32,1292,11,-20,1,183,30
21718,tgb,2659300,6307500,0,plant,2,0,186,139,1439,130,42,2057,16,15,1,89,27
21719,tgb,2659843,6307092,0,plant,2,0,172,210,1439,131,42,2065,12,15,1,79,27
21721,tgb,2660000,6442600,0,plant,2,56,16,183,1491,145,24,1277,1,10,1,85,35
21723,tgb,2660000,6490000,0,plant,2,65,46,191,1532,146,24,1338,3,-9,1,44,37
21725,tgb,2660000,6545000,0,plant,1,48,79,179,1534,150,26,1519,0,5,1,183,37
21726,tgb,2660731,6306153,0,plant,2,0,347,239,1436,121,46,2196,26,17,1,102,24
21727,tgb,2660900,6266100,0,plant,2,0,218,153,1433,127,44,2083,17,7,1,40,27
21728,tgb,2661000,6004000,0,plant,2,10,416,180,1394,105,38,1429,7,0,1,238,22
21729,tgb,2661000,6526000,0,plant,2,45,66,168,1533,148,26,1497,9,0,1,74,38
20169,tgb,2130000,5550000,0,plant,1,2,638,178,1322,79,35,1217,0,-32,1,6,29
21730,tgb,2661800,6495200,0,plant,2,79,24,193,1534,147,23,1296,2,-8,1,54,38
21732,tgb,2661900,6514700,0,plant,2,75,19,180,1536,149,23,1328,4,-5,1,63,39
21733,tgb,2662000,6487000,0,plant,2,61,71,181,1532,146,24,1360,4,-10,1,74,37
21734,tgb,2662000,6488000,0,plant,2,66,45,188,1532,147,24,1333,3,-9,1,74,38
21735,tgb,2662500,6492400,0,plant,2,64,79,184,1533,145,24,1330,3,-8,1,75,37
21736,tgb,2663000,6006000,0,plant,2,70,130,135,1410,123,30,1182,16,-15,1,192,29
21737,tgb,2663300,6196200,0,plant,2,0,450,128,1434,107,45,1960,16,-12,1,-12,29
21738,tgb,2664000,5996000,0,plant,2,23,160,151,1417,120,34,1382,14,-24,1,193,31
21740,tgb,2664000,6297000,0,plant,2,0,672,224,1428,102,57,2559,19,20,1,149,17
21741,tgb,2664000,6437000,0,plant,2,30,22,184,1485,145,26,1412,1,13,1,75,35
20170,tgb,2130000,5580000,0,plant,2,0,1720,84,1258,24,134,3514,44,29,1,284,0
21742,tgb,2664000,6487000,0,plant,2,68,56,185,1532,147,23,1323,3,-9,1,104,38
21743,tgb,2664000,6532000,0,plant,2,44,51,162,1535,150,27,1553,6,0,1,113,38
21745,tgb,2664200,6581200,0,plant,2,45,137,221,1524,150,24,1412,17,25,1,233,34
21746,tgb,2665000,6302000,0,plant,2,0,713,147,1428,100,57,2550,17,22,1,159,16
21747,tgb,2666000,5982000,0,plant,2,68,22,203,1427,129,29,1234,11,-29,1,190,38
21748,tgb,2666776,6261168,0,plant,2,0,415,156,1424,114,49,2231,4,10,1,35,24
21749,tgb,2667000,6261000,0,plant,2,0,400,189,1424,115,48,2215,3,10,1,34,24
21750,tgb,2667000,6481000,0,plant,2,70,57,177,1527,149,23,1318,1,-5,1,143,39
21752,tgb,2668000,6412000,0,plant,1,53,20,173,1473,143,24,1283,1,15,1,55,35
21753,tgb,2668900,5987800,0,plant,2,22,173,207,1421,119,37,1475,18,-27,1,163,34
20172,tgb,2131000,5597000,0,plant,2,0,1220,233,1277,51,122,3714,26,21,1,155,8
21755,tgb,2669000,5989000,0,plant,2,28,33,216,1424,128,36,1452,13,-31,1,160,37
21756,tgb,2670000,5975000,0,plant,2,65,177,226,1423,120,30,1233,17,-23,1,193,35
21757,tgb,2670000,5981000,0,plant,2,18,159,227,1421,120,40,1641,19,-26,1,173,35
21758,tgb,2670000,6000000,0,plant,2,6,199,166,1419,117,37,1486,12,-26,1,164,32
21759,tgb,2670000,6262000,0,plant,2,0,400,182,1422,115,48,2193,0,11,1,24,24
21760,tgb,2670000,6439000,0,plant,2,30,76,175,1485,142,26,1422,4,14,1,96,34
21761,tgb,2670000,6440000,0,plant,2,32,60,195,1485,143,26,1402,3,15,1,95,35
21762,tgb,2670000,6470000,0,plant,2,75,14,182,1516,149,23,1288,0,-2,1,63,39
21763,tgb,2670000,6480000,0,plant,2,83,26,197,1525,151,22,1264,4,-4,1,123,41
21764,tgb,2670100,5989800,0,plant,2,23,73,211,1422,125,38,1517,18,-30,1,151,36
20173,tgb,2132600,5571800,0,plant,2,0,532,180,1340,85,41,1480,6,-38,1,-5,31
21765,tgb,2670400,5989000,0,plant,2,14,297,148,1417,112,40,1556,13,-25,1,185,32
21767,tgb,2672000,6265300,0,plant,2,0,414,192,1421,115,48,2197,3,12,1,24,24
21768,tgb,2672000,6325000,0,plant,2,6,130,242,1439,133,38,1876,16,18,1,18,29
21770,tgb,2672000,6475000,0,plant,2,78,25,178,1520,149,23,1276,0,-2,1,63,40
21771,tgb,2673000,5980000,0,plant,2,4,225,230,1418,117,47,1869,18,-25,1,174,34
21772,tgb,2673000,5990000,0,plant,2,6,79,175,1418,124,48,1865,2,-30,1,111,36
21773,tgb,2673300,6215000,0,plant,2,0,66,212,1432,130,41,1888,20,-11,1,-150,37
21775,tgb,2674000,6315000,0,plant,2,0,271,165,1434,125,50,2357,13,19,1,51,27
21776,tgb,2674000,6477000,0,plant,2,81,43,178,1522,149,22,1260,1,-3,1,73,40
21778,tgb,2675000,6488000,0,plant,2,99,50,169,1530,149,21,1198,4,-6,1,113,40
20015,tgb,2022000,5465000,0,plant,2,0,162,203,1195,90,112,3311,19,11,1,172,17
20175,tgb,2136200,5671100,0,plant,1,0,19,182,1310,108,110,4643,0,12,1,157,27
21779,tgb,2675300,6353800,0,plant,2,23,101,197,1457,135,30,1518,6,11,1,8,33
21780,tgb,2675500,5981800,0,plant,2,0,581,177,1406,97,55,2073,30,-14,1,210,27
21781,tgb,2676000,5990000,0,plant,2,0,341,215,1410,109,56,2095,20,-22,1,176,31
21783,tgb,2676000,6157700,0,plant,2,10,347,164,1452,113,30,1389,11,-25,1,35,36
21785,tgb,2676400,6489000,0,plant,2,62,217,152,1531,139,23,1299,10,-6,1,117,36
21787,tgb,2678000,6463000,0,plant,2,64,29,178,1512,146,23,1287,0,0,1,14,36
21789,tgb,2679000,6348000,0,plant,2,14,40,183,1453,138,36,1778,5,13,1,-22,34
21790,tgb,2679300,6342700,0,plant,2,13,25,186,1450,138,37,1842,2,14,1,-32,33
21791,tgb,2680000,6000000,0,plant,2,1,220,181,1415,115,43,1671,0,-26,1,94,33
21792,tgb,2680000,6030000,0,plant,2,48,138,169,1418,121,30,1335,7,-12,1,92,31
