siteid,spid,x,y,occ,group,bcc,calc,ccc,ddeg,nutri,pday,precyy,sfroyy,slope,sradyy,swb,tavecc,topo
20246,tgb,1761790,92060,0,tree,0,1,94,2145,7,41,1200,0,348,11244,24,-2,-142
20247,tgb,1761790,96330,0,tree,6,0,87,2070,7,41,1300,0,370,8423,24,-2,-161
20248,tgb,1761800,63650,0,tree,0,0,100,1660,7,36,1132,0,185,13556,22,-3,173
11024,tgb,1571850,34210,0,tree,62,1,37,3426,7,34,1208,0,422,19345,-111,1,-20
20249,tgb,1761800,93170,0,tree,6,0,94,2218,7,41,1199,0,362,16145,14,-2,-140
20250,tgb,1761800,96700,0,tree,73,0,27,2192,7.5625,41,1282,0,325,17108,-24,-2,-181
20251,tgb,1761840,92030,0,tree,0,1,100,2001,7,41,1225,0,364,10269,24,-2,-55
20252,tgb,1761850,123050,0,tree,4,1,33,1826,17,45,1676,1,160,14289,53,-3,59
20253,tgb,1761870,93680,0,tree,0,1,100,2110,7,41,1229,0,313,13770,18,-2,-76
20254,tgb,1761900,112560,0,tree,33,0,4,3038,24,42,1280,0,239,21864,6,0,-128
20255,tgb,1761930,96420,0,tree,8,0,92,2160,7.25,41,1281,0,338,9086,24,-2,-121
20256,tgb,1761950,70650,0,tree,0,0,94,2130,12,36,996,0,224,12416,8,-2,-22
20257,tgb,1761950,70750,0,tree,2,0,98,2171,12,36,991,0,220,15105,-23,-1,-15
20258,tgb,1761980,92210,0,tree,2,1,98,2072,7,41,1213,0,328,10360,24,-2,-108
11025,tgb,1571850,39450,0,tree,2,1,10,3533,7,34,1249,0,257,19377,-115,1,-99
20259,tgb,1762020,93600,0,tree,0,1,100,2215,7,41,1204,0,367,14977,22,-2,-135
20260,tgb,1762020,96480,0,tree,10,0,71,2257,7.5,41,1261,0,336,9025,25,-2,-126
20261,tgb,1762030,85930,0,tree,0,0,88,2931,7,38,1004,0,276,20377,-189,0,44
20262,tgb,1762050,70650,0,tree,0,0,100,2118,12,36,1001,0,326,10893,34,-2,-30
20263,tgb,1762050,82950,0,tree,4,1,96,2477,6.75,38,1052,0,537,13946,4,-1,304
20264,tgb,1762050,94160,0,tree,0,1,100,2151,7,41,1231,0,267,15795,-4,-2,-97
20265,tgb,1762050,96460,0,tree,14,0,79,2272,7.5,41,1256,0,362,8938,25,-2,-199
20266,tgb,1762070,92150,0,tree,0,1,100,2027,7.125,41,1218,0,352,7957,24,-2,-104
20267,tgb,1762100,79350,0,tree,0,0,100,2896,12,37,982,0,275,14653,-48,0,-101
20268,tgb,1762140,89070,0,tree,21,0,41,2319,7,40,1120,0,350,22015,-58,-1,-220
11026,tgb,1571870,109770,0,tree,54,0,33,2782,12,34,1103,0,7,18542,-169,0,8
20269,tgb,1762150,79850,0,tree,0,0,100,2990,15.4375,37,976,0,247,14872,-49,0,-127
20270,tgb,1762150,82400,0,tree,0,1,100,2938,7.8125,37,992,0,376,19983,-149,0,-200
20271,tgb,1762150,122850,0,tree,19,1,81,1796,17,45,1673,1,129,16447,53,-3,90
20272,tgb,1762150,148220,0,tree,23,0,27,2454,12.625,45,1671,0,114,16325,84,-1,-36
20273,tgb,1762200,94120,0,tree,0,0,100,2239,15.9375,41,1209,0,310,16874,12,-2,-136
20274,tgb,1762250,115380,0,tree,19,1,50,1605,12,45,1642,0,190,16521,38,-4,-27
20275,tgb,1762280,94420,0,tree,0,0,100,2201,7,41,1221,0,295,16820,7,-2,-106
20276,tgb,1762300,96550,0,tree,64,0,17,2239,7.25,41,1265,0,273,17814,-38,-2,-181
20277,tgb,1762300,112430,0,tree,4,0,2,3048,25.0625,42,1273,0,348,22404,7,0,-210
20278,tgb,1762320,95870,0,tree,0,1,81,1826,7,42,1336,0,388,15429,23,-3,-252
11027,tgb,1571900,16450,0,tree,4,1,33,1902,12.375,36,1450,0,302,19470,0,-2,-48
20279,tgb,1762330,96050,0,tree,0,0,100,1873,7,42,1335,0,371,8462,22,-3,272
20280,tgb,1762350,61700,0,tree,0,0,100,2078,3,35,1079,0,131,16824,-22,-2,-41
20281,tgb,1762350,61850,0,tree,0,0,100,2098,3,35,1073,0,332,14769,0,-2,-43
20282,tgb,1762350,70350,0,tree,0,0,100,1821,12,36,1040,0,267,11913,37,-2,38
20283,tgb,1762350,81250,0,tree,2,0,54,3080,8,37,976,0,46,16802,-117,0,-153
20284,tgb,1762350,84250,0,tree,0,1,94,2295,16.4375,39,1078,0,478,8639,52,-1,-136
20285,tgb,1762380,93400,0,tree,2,0,98,2266,9.75,41,1195,0,282,13137,44,-2,-156
20286,tgb,1762390,96390,0,tree,0,0,100,2266,7.3125,41,1252,0,417,7202,25,-2,-203
20287,tgb,1762400,70250,0,tree,0,0,100,1774,12,37,1046,0,260,12878,34,-3,27
20288,tgb,1762400,94300,0,tree,10,0,83,2293,18,41,1202,0,200,16525,22,-2,-153
11028,tgb,1571920,114580,0,tree,52,1,41,2165,12,37,1439,0,256,13745,19,-2,-273
20289,tgb,1762420,87750,0,tree,21,0,35,2944,8.25,38,1009,0,281,19308,-177,0,188
20290,tgb,1762440,96360,0,tree,4,0,96,2302,7.4375,41,1243,0,369,8471,25,-2,-243
20291,tgb,1762450,64550,0,tree,0,0,0,2089,12,35,1056,0,202,15958,9,-2,14
20292,tgb,1762450,85650,0,tree,0,0,100,2837,11,38,1011,0,99,16745,-128,0,146
20293,tgb,1762450,95070,0,tree,31,1,62,2194,7,41,1236,0,282,15902,15,-2,-118
20294,tgb,1762450,95980,0,tree,8,0,48,1879,6.75,42,1320,0,494,12757,18,-3,619
20295,tgb,1762450,158150,0,tree,10,0,2,3163,17,39,1139,0,120,15027,1,0,-45
20296,tgb,1762500,61650,0,tree,0,0,100,2145,3,35,1067,0,366,13217,3,-2,-48
20297,tgb,1762500,115680,0,tree,58,1,10,1679,12,45,1621,0,204,17364,39,-4,-39
20298,tgb,1762520,96170,0,tree,4,0,77,2108,7,41,1277,0,410,8691,24,-2,-32
10102,tgb,1511750,13950,0,tree,10,0,8,3472,0,27,875,0,47,17796,-389,0,-19
11029,tgb,1571930,34420,0,tree,70,1,29,3256,7,34,1251,0,359,18097,-76,0,72
20299,tgb,1762530,95410,0,tree,12,1,69,2128,7,41,1255,0,386,16100,8,-2,-66
20300,tgb,1762550,70450,0,tree,0,0,100,1836,12,36,1036,0,269,12058,35,-2,66
20301,tgb,1762550,82250,0,tree,2,1,98,2548,7,38,1038,0,405,18674,-74,0,-83
20302,tgb,1762550,82650,0,tree,0,1,81,2471,7.1875,38,1044,0,357,19592,-51,-1,-140
20303,tgb,1762550,82750,0,tree,0,1,100,2367,7.0625,38,1057,0,344,20959,-87,-1,-39
20304,tgb,1762550,85420,0,tree,0,1,88,2926,12,38,999,0,179,18134,-172,0,-85
20305,tgb,1762550,89150,0,tree,2,0,98,2191,7,40,1136,0,311,22776,-72,-2,2
20306,tgb,1762550,93290,0,tree,0,0,100,2125,7,41,1217,0,352,10729,24,-2,-91
20307,tgb,1762550,95000,0,tree,0,0,100,2278,7,41,1216,0,242,15660,10,-2,-153
20308,tgb,1762600,115820,0,tree,52,1,48,1727,12.625,45,1606,0,218,17558,39,-3,-56
11030,tgb,1571950,34130,0,tree,56,1,37,3375,7,34,1212,0,438,20346,-122,1,-189
20309,tgb,1762610,95450,0,tree,0,1,100,2194,7,41,1241,0,381,15226,7,-2,-82
20310,tgb,1762630,95840,0,tree,0,0,63,2073,7,41,1275,0,490,17915,16,-2,41
20311,tgb,1762630,96190,0,tree,6,0,94,2174,7,41,1263,0,336,10627,24,-2,-62
20312,tgb,1762650,93370,0,tree,0,0,100,2119,7,41,1222,0,358,12035,24,-2,-90
20313,tgb,1762650,93750,0,tree,12,0,75,2266,7,41,1196,0,219,11545,23,-2,-164
20314,tgb,1762650,115990,0,tree,0,0,100,1738,17,45,1605,0,146,19212,54,-3,-43
20315,tgb,1762650,121650,0,tree,33,1,66,2100,7,45,1565,1,363,18826,24,-2,-101
20316,tgb,1762670,83530,0,tree,17,1,46,1913,15.75,39,1120,0,309,15212,37,-2,178
20317,tgb,1762690,95790,0,tree,4,0,96,2212,7,41,1245,0,332,16494,-6,-2,-44
20318,tgb,1762690,96620,0,tree,19,0,6,2201,7,41,1271,0,407,18948,0,-2,-149
11031,tgb,1571950,50650,0,tree,39,1,60,2199,12,38,1754,0,263,15449,36,-2,96
20319,tgb,1762700,61800,0,tree,0,0,100,2365,3,34,1036,0,336,15016,-14,-1,-127
20320,tgb,1762710,95630,0,tree,0,0,100,2263,7,41,1231,0,281,15961,-5,-2,-100
20321,tgb,1762710,115930,0,tree,10,0,83,1757,17,45,1601,0,91,18347,54,-3,-50
20322,tgb,1762740,96520,0,tree,41,0,27,2245,7,41,1257,0,333,18789,-29,-2,-127
20323,tgb,1762750,70450,0,tree,2,0,92,1774,11.8125,37,1042,0,240,11760,36,-3,128
20324,tgb,1762750,71350,0,tree,0,1,100,2405,12,36,959,0,223,12425,-12,-1,-10
20325,tgb,1762750,93830,0,tree,0,0,100,2218,7,41,1207,0,252,14207,16,-2,-142
20326,tgb,1762800,80750,0,tree,0,1,0,3071,11.625,36,974,0,105,18350,-135,0,-210
20327,tgb,1762800,112050,0,tree,0,1,0,2992,0,42,1280,0,274,21556,-76,0,178
20328,tgb,1762830,93860,0,tree,6,0,69,2290,7.0625,40,1192,0,280,8641,24,-2,-128
11032,tgb,1571950,105210,0,tree,87,1,12,2861,13.25,33,1167,0,72,19278,-159,0,-30
20329,tgb,1762850,80750,0,tree,4,1,40,2948,7,37,987,0,440,20144,-141,0,283
20330,tgb,1762880,93990,0,tree,8,0,79,2251,7,41,1206,0,288,14804,13,-2,-140
20331,tgb,1762890,93810,0,tree,0,0,100,2171,7,41,1217,0,370,8618,24,-2,178
20332,tgb,1762890,96280,0,tree,8,0,79,2341,7.1875,41,1235,0,342,18431,-30,-2,178
20333,tgb,1762930,93350,0,tree,0,0,100,1981,7,41,1246,0,361,9245,24,-2,-45
20334,tgb,1762950,71800,0,tree,0,1,100,2644,10.75,35,928,0,234,13809,-54,0,-68
20335,tgb,1763000,121730,0,tree,25,1,56,2323,7.5625,44,1510,1,276,10052,25,-2,-168
20336,tgb,1763050,83950,0,tree,8,1,79,1862,16,39,1130,0,418,7871,43,-2,133
20337,tgb,1763050,94420,0,tree,0,0,100,2215,7.0625,41,1220,0,370,13252,24,-2,-121
20338,tgb,1763050,116350,0,tree,0,0,100,1830,17,45,1578,0,140,16909,54,-3,-33
11033,tgb,1572050,16350,0,tree,0,1,100,1806,12.1875,36,1476,0,354,18622,15,-2,-53
20339,tgb,1763070,124200,0,tree,39,1,54,2547,10.75,44,1495,1,278,10864,23,-1,30
20340,tgb,1763080,112790,0,tree,73,0,27,2754,7,43,1327,0,264,20398,-19,-1,-62
20341,tgb,1763120,156210,0,tree,12,0,62,2702,12,42,1406,0,218,12969,77,0,15
20342,tgb,1763150,59650,0,tree,0,0,69,2295,7.8125,34,1060,0,268,12856,37,-1,-149
20343,tgb,1763150,81650,0,tree,0,1,94,2005,7,39,1105,0,458,19567,9,-2,191
20344,tgb,1763150,112870,0,tree,69,0,31,2727,7,43,1335,0,292,22338,-19,-1,-74
20345,tgb,1763160,94690,0,tree,0,0,88,2213,7,41,1224,0,348,12398,24,-2,-139
20346,tgb,1763170,112700,0,tree,83,0,10,2875,7,43,1301,0,259,21083,-37,0,-85
20347,tgb,1763180,155980,0,tree,6,0,94,2582,11.1875,42,1477,0,265,11464,74,-1,78
20348,tgb,1763250,60150,0,tree,0,0,100,2148,3.875,35,1078,0,283,16118,3,-2,125
11034,tgb,1572050,17200,0,tree,14,1,85,1982,12,36,1429,0,320,9594,53,-2,26
20349,tgb,1763250,88230,0,tree,31,0,19,3070,12.0625,38,990,0,116,19300,-203,0,-110
20350,tgb,1763250,89000,0,tree,73,0,8,2492,7,39,1081,0,359,22870,-124,-1,-52
20351,tgb,1763250,124330,0,tree,47,1,52,2623,13.25,44,1477,1,368,8666,23,-1,39
20352,tgb,1763270,112610,0,tree,29,0,8,2961,7,42,1283,0,194,21232,-56,0,-87
20353,tgb,1763300,95050,0,tree,0,0,100,2290,7,41,1218,0,365,12146,24,-2,-134
20354,tgb,1763300,149330,0,tree,12,0,87,2401,17.875,45,1688,0,168,20321,132,-1,-104
20355,tgb,1763330,96840,0,tree,19,1,81,2122,7,41,1272,0,488,17653,20,-2,136
20356,tgb,1763350,60350,0,tree,0,0,100,2201,7,35,1067,0,389,9026,22,-2,-35
20357,tgb,1763350,155940,0,tree,4,0,96,2557,11.625,43,1498,0,228,12924,73,-1,79
20358,tgb,1763400,72700,0,tree,19,1,25,2720,17,35,925,0,152,16407,-86,0,15
11035,tgb,1572050,36950,0,tree,0,0,0,3651,1.5625,34,1185,0,5,16876,-133,1,-37
20359,tgb,1763430,94070,0,tree,0,1,100,1777,7,41,1302,0,402,13073,23,-3,24
20360,tgb,1763450,112850,0,tree,33,0,10,2724,7,43,1338,0,465,22635,9,-1,220
20361,tgb,1763450,124350,0,tree,54,1,45,2729,17,44,1450,1,384,8252,53,-1,15
20362,tgb,1763490,95420,0,tree,0,1,100,2248,7,41,1229,0,470,7866,24,-2,-118
20363,tgb,1763550,60750,0,tree,0,0,6,2319,6.9375,34,1043,0,212,14135,-14,-1,167
20364,tgb,1763550,112870,0,tree,70,0,29,2751,7,43,1328,0,349,22177,-21,-1,178
20365,tgb,1763550,124450,0,tree,19,1,19,2807,17,44,1432,1,183,12455,54,0,1
20366,tgb,1763600,88500,0,tree,25,0,37,3082,13,38,989,0,231,21302,-239,0,-168
20367,tgb,1763650,77250,0,tree,2,0,85,3062,17,36,943,0,7,17718,-140,0,-30
20368,tgb,1763700,85000,0,tree,4,1,96,2207,12,39,1086,0,335,10308,38,-1,-19
11036,tgb,1572050,81950,0,tree,71,0,4,3219,25,31,920,0,35,18919,-232,0,-3
20369,tgb,1763700,95660,0,tree,0,1,100,2302,7,41,1223,0,417,10123,8,-2,-147
20370,tgb,1763720,89310,0,tree,4,0,96,2337,7,40,1103,0,266,21662,-93,-1,-52
20371,tgb,1763750,73700,0,tree,0,1,100,2871,12,35,915,0,260,13463,-47,0,13
20372,tgb,1763750,73750,0,tree,23,0,52,2911,11.25,35,909,0,300,12578,-25,0,-10
20373,tgb,1763750,87350,0,tree,0,0,0,3082,12,38,983,0,27,17867,-178,0,-2
20374,tgb,1763850,103130,0,tree,0,1,100,1529,12,44,1497,0,326,20105,39,-4,27
20375,tgb,1763900,148780,0,tree,0,0,100,2212,12.125,46,1825,0,269,10314,39,-2,-6
20376,tgb,1764050,70950,0,tree,0,1,100,2415,11.5625,35,950,0,207,14495,-27,-1,262
20377,tgb,1764050,80950,0,tree,33,1,4,2327,12,38,1057,0,232,20312,-52,-1,-21
20378,tgb,1764050,81950,0,tree,0,1,100,1810,12,39,1127,0,313,21880,13,-2,71
11037,tgb,1572050,114700,0,tree,39,1,47,2204,12.0625,37,1418,0,240,14607,8,-1,-315
20379,tgb,1764050,82950,0,tree,14,1,54,1699,17,39,1145,0,183,20593,35,-3,-1
20380,tgb,1764050,84950,0,tree,0,1,100,2028,12,39,1110,0,394,9672,38,-2,-15
20381,tgb,1764050,147950,0,tree,25,0,68,2200,12,46,1842,0,238,18197,39,-2,10
20382,tgb,1764070,96000,0,tree,0,1,100,2230,7,41,1242,0,511,8114,8,-2,-140
20383,tgb,1764090,122760,0,tree,39,1,60,2684,7,44,1426,1,282,10615,23,-1,-43
20384,tgb,1764150,135370,0,tree,27,1,23,1789,7,47,1889,1,438,21760,23,-3,-178
20385,tgb,1764200,86300,0,tree,0,1,100,2908,12.5625,38,1001,0,310,15689,-108,0,-168
20386,tgb,1764250,61650,0,tree,0,0,100,2019,7,35,1070,0,412,12432,22,-2,6
20387,tgb,1764250,106000,0,tree,0,1,100,1704,12,44,1479,0,296,10971,38,-4,-26
20388,tgb,1764250,106550,0,tree,0,1,100,1941,12,43,1426,0,305,10225,38,-3,-12
11038,tgb,1572100,33600,0,tree,0,1,0,3648,23.375,34,1136,0,117,18725,-68,1,-136
20389,tgb,1764270,145600,0,tree,14,0,10,2392,17,45,1699,0,119,16395,128,-1,-33
20390,tgb,1764280,105890,0,tree,6,1,94,1655,12,44,1490,0,184,15754,38,-4,-16
20391,tgb,1764290,148960,0,tree,0,0,94,2052,13.625,47,1920,0,253,13640,36,-2,157
20392,tgb,1764300,80250,0,tree,4,1,65,2569,12.875,37,1026,0,254,19463,-88,0,-47
20393,tgb,1764300,106450,0,tree,0,1,100,1877,12,43,1441,0,206,14355,37,-3,8
20394,tgb,1764300,122850,0,tree,39,1,54,2696,7,44,1422,1,303,10212,23,-1,21
20395,tgb,1764340,96300,0,tree,0,1,100,2192,7,41,1249,0,500,8085,8,-2,-152
20396,tgb,1764350,71550,0,tree,0,1,100,2729,7,35,908,0,422,9958,15,0,-66
20397,tgb,1764350,87650,0,tree,14,0,48,3002,0,38,990,0,213,17852,-197,0,325
20398,tgb,1764350,149070,0,tree,0,0,100,2093,14.25,47,1894,0,195,12780,37,-2,91
10103,tgb,1511800,15100,0,tree,0,0,0,3415,0,27,912,0,35,17903,-370,0,27
11039,tgb,1572110,23430,0,tree,39,1,54,3432,11.6875,34,1181,0,367,7855,53,1,-210
20399,tgb,1764370,115070,0,tree,58,1,35,2578,7,43,1372,0,340,21909,11,-1,-60
20400,tgb,1764450,85750,0,tree,0,1,100,2311,12,39,1073,0,364,9415,37,-1,19
20401,tgb,1764550,124150,0,tree,12,1,6,3012,7,43,1366,1,209,12767,23,0,-14
20402,tgb,1764670,121180,0,tree,27,1,23,2575,9.625,44,1415,1,278,13956,40,-1,-252
20403,tgb,1764680,113810,0,tree,60,0,33,2955,7,42,1275,0,328,20679,-47,0,136
20404,tgb,1764680,114050,0,tree,43,1,43,2593,6.5,43,1367,0,431,13027,19,-1,514
20405,tgb,1764690,121400,0,tree,12,1,50,2540,8.25,44,1425,1,233,17226,23,-1,59
20406,tgb,1764700,69800,0,tree,8,1,92,2493,12.3125,35,935,0,331,10149,25,-1,-127
20407,tgb,1764700,121100,0,tree,31,1,37,2568,7,44,1408,1,301,16046,24,-1,15
20408,tgb,1764710,96640,0,tree,0,0,94,2326,7,41,1221,0,377,9825,8,-2,-175
11040,tgb,1572150,16350,0,tree,0,1,100,1724,12,36,1498,0,332,18106,22,-3,1
20409,tgb,1764710,135380,0,tree,50,1,6,2014,7,46,1786,1,389,22100,7,-2,-147
20410,tgb,1764750,65000,0,tree,0,0,100,2374,7,35,998,0,284,15805,-14,-1,-130
20411,tgb,1764760,115400,0,tree,73,1,8,2698,7,43,1341,0,277,16199,14,-1,-32
20412,tgb,1764770,156550,0,tree,17,0,64,2705,12,42,1426,0,169,16841,81,0,-12
20413,tgb,1764780,113430,0,tree,0,0,0,3138,25,42,1237,0,1,17950,55,0,-107
20414,tgb,1764780,115320,0,tree,92,1,8,2742,7,43,1335,0,239,20889,-26,-1,-56
20415,tgb,1764790,113990,0,tree,33,0,10,2663,7,43,1336,0,492,22429,-3,-1,356
20416,tgb,1764800,79300,0,tree,12,0,50,2608,12.4375,37,1011,0,222,14499,-39,0,-58
20417,tgb,1764800,83550,0,tree,0,1,94,1355,12,40,1197,0,276,21563,38,-4,110
20418,tgb,1764840,102230,0,tree,25,1,62,2272,7.375,42,1294,0,352,9369,24,-2,-234
11041,tgb,1572150,16550,0,tree,2,1,98,1663,11.8125,36,1514,0,252,18520,19,-3,146
20419,tgb,1764850,156300,0,tree,14,0,60,2579,16.6875,42,1494,0,193,13313,77,-1,32
20420,tgb,1764850,156870,0,tree,39,0,23,2831,12.1875,41,1339,0,231,12264,85,0,-189
20421,tgb,1764860,114780,0,tree,21,0,17,2980,7,42,1278,0,198,16799,-24,0,-199
20422,tgb,1764900,120720,0,tree,50,1,31,2661,7,44,1384,1,170,19324,8,-1,3
20423,tgb,1764920,113830,0,tree,0,0,0,3032,7,42,1266,0,479,21669,-17,0,-137
20424,tgb,1764950,79450,0,tree,2,1,98,2431,12.125,37,1035,0,307,21348,-80,-1,-35
20425,tgb,1764960,102500,0,tree,27,1,73,2171,11.75,42,1316,0,419,19904,32,-2,-119
20426,tgb,1765000,96940,0,tree,0,1,94,2332,7,41,1219,0,404,8839,16,-2,-134
20427,tgb,1765000,113890,0,tree,79,0,21,2884,7,43,1286,0,351,22190,-61,0,54
20428,tgb,1765020,114800,0,tree,12,0,6,2992,7,42,1274,0,118,18131,-43,0,-143
11042,tgb,1572180,32540,0,tree,6,1,12,3645,24.3125,34,1142,0,360,15398,30,1,-36
20429,tgb,1765050,51950,0,tree,14,0,79,1404,2.5,36,1269,1,336,10014,8,-4,16
20430,tgb,1765050,52600,0,tree,2,0,85,1765,9.75,35,1204,1,215,14647,39,-3,-130
20431,tgb,1765050,79950,0,tree,0,1,100,2211,12.1875,38,1066,0,402,11790,35,-1,2
20432,tgb,1765050,87080,0,tree,4,0,52,3081,12,38,974,0,90,13570,-108,0,-137
20433,tgb,1765050,107950,0,tree,6,1,87,2787,12,42,1242,0,355,8801,37,-1,-27
20434,tgb,1765050,135950,0,tree,33,1,66,1970,7,46,1798,1,335,22616,7,-3,47
20435,tgb,1765100,144950,0,tree,0,0,100,2124,16,46,1816,0,123,15694,114,-2,110
20436,tgb,1765110,113820,0,tree,54,0,33,3027,7,42,1256,0,304,22149,-89,0,125
20437,tgb,1765150,74750,0,tree,4,1,2,2929,17,35,921,0,218,17473,-111,0,-4
20438,tgb,1765150,102390,0,tree,62,1,31,2392,8,42,1265,0,397,17717,-15,-2,-220
11043,tgb,1572200,17050,0,tree,21,1,29,1911,12,36,1447,0,254,11517,46,-2,35
20439,tgb,1765150,113850,0,tree,50,0,25,3013,7,42,1256,0,303,21379,-80,0,-7
20440,tgb,1765150,114020,0,tree,29,0,14,2945,7,42,1271,0,317,21313,-60,0,39
20441,tgb,1765220,121360,0,tree,64,1,35,2786,7,43,1355,1,239,17735,17,0,29
20442,tgb,1765230,121800,0,tree,21,1,4,2892,7.625,43,1337,1,446,13496,24,0,-199
20443,tgb,1765240,100850,0,tree,10,1,21,1749,7,43,1377,0,423,13710,23,-3,53
20444,tgb,1765320,103610,0,tree,8,0,92,1681,12,43,1437,0,340,22433,38,-4,130
20445,tgb,1765320,121700,0,tree,56,1,19,2953,7.6875,43,1324,1,253,12577,25,0,-367
20446,tgb,1765430,112660,0,tree,8,0,4,3144,25,42,1221,0,3,17942,44,0,-14
20447,tgb,1765430,121450,0,tree,33,1,10,2978,7.1875,43,1317,1,279,15262,22,0,-336
20448,tgb,1765550,73750,0,tree,6,1,44,2982,17.375,35,898,0,132,13635,-61,0,-56
11044,tgb,1572200,33870,0,tree,71,1,4,3290,7,34,1228,0,313,21928,-169,0,-35
20449,tgb,1765550,86680,0,tree,4,1,96,2491,17,39,1046,0,265,11527,20,-1,152
20450,tgb,1765600,137550,0,tree,0,1,13,1672,7,47,1926,1,335,19154,7,-3,-136
20451,tgb,1765610,100380,0,tree,89,1,10,2020,7,42,1307,0,351,17994,15,-3,-43
20452,tgb,1765630,87190,0,tree,4,0,8,3049,12.0625,38,976,0,74,14973,-145,0,-134
20453,tgb,1765640,103730,0,tree,23,1,77,1838,12,43,1388,0,405,14878,36,-3,199
20454,tgb,1765650,73650,0,tree,31,1,43,2979,17.375,35,895,0,141,14667,-73,0,-68
20455,tgb,1765710,119010,0,tree,33,1,29,2873,7,43,1309,0,79,15233,15,0,-125
20456,tgb,1765750,73950,0,tree,75,1,25,2871,17.125,35,913,0,286,21379,-192,0,-19
20457,tgb,1765750,79450,0,tree,0,1,100,2184,13,38,1063,0,356,14926,20,-1,-315
20458,tgb,1765770,119280,0,tree,25,1,31,2930,7.6875,43,1302,0,367,9912,32,0,-273
11045,tgb,1572200,50050,0,tree,21,1,29,2071,12,39,1812,0,298,18847,36,-2,146
20459,tgb,1765820,118490,0,tree,33,1,17,2828,17.25,43,1312,0,147,11260,54,0,-32
20460,tgb,1765850,76050,0,tree,12,0,62,2669,18,36,966,0,195,17030,-50,0,-106
20461,tgb,1765850,77850,0,tree,0,1,100,2211,6.3125,37,1045,0,466,11989,18,-1,251
20462,tgb,1765850,80900,0,tree,0,1,100,1806,7.625,39,1123,0,380,7548,23,-2,-43
20463,tgb,1765850,102930,0,tree,0,0,0,2265,12,42,1286,0,314,19363,16,-2,13
20464,tgb,1765870,118430,0,tree,41,1,21,2827,9.5625,43,1311,0,236,14639,36,0,-168
20465,tgb,1765900,148050,0,tree,12,0,81,2237,17,46,1781,0,18,18464,77,-2,13
20466,tgb,1765920,101730,0,tree,81,1,12,2405,7,41,1241,0,358,13839,23,-2,-68
20467,tgb,1765920,137380,0,tree,23,0,77,1900,7,46,1813,1,329,21261,24,-3,-153
20468,tgb,1765930,137650,0,tree,10,1,39,1665,7,47,1921,1,362,21931,16,-3,134
11046,tgb,1572200,108830,0,tree,46,0,4,2843,13.25,33,1085,0,38,18198,-171,0,-37
20469,tgb,1765940,116140,0,tree,33,0,4,3020,7,42,1262,0,158,19420,-47,0,-53
20470,tgb,1765940,118310,0,tree,29,1,8,2782,7,43,1322,0,281,19449,-6,0,36
20471,tgb,1765950,100880,0,tree,68,0,19,2371,7,41,1234,0,336,13734,20,-2,-100
20472,tgb,1766000,116120,0,tree,21,0,4,3036,4.375,42,1254,0,216,15847,-21,0,-58
20473,tgb,1766040,103580,0,tree,71,0,10,2175,12,42,1304,0,424,13275,37,-2,167
20474,tgb,1766050,52750,0,tree,4,0,27,1339,7,36,1253,1,320,21991,23,-5,-126
20475,tgb,1766050,72950,0,tree,2,1,98,2729,12,35,913,0,267,11908,-16,0,-2
20476,tgb,1766050,79400,0,tree,0,1,100,1926,12,38,1096,0,329,11462,39,-2,-8
20477,tgb,1766050,116060,0,tree,4,0,2,3048,3.5,42,1251,0,154,20596,-74,0,-47
20478,tgb,1766100,144550,0,tree,8,0,42,2444,12,44,1628,0,154,19693,76,-1,125
11047,tgb,1572210,32930,0,tree,8,1,4,3684,25.5,34,1126,0,104,16094,1,1,-241
20479,tgb,1766120,147910,0,tree,0,0,100,2203,16,46,1795,0,156,14604,118,-2,66
20480,tgb,1766140,112400,0,tree,50,1,50,2827,7,42,1263,0,209,17139,-27,0,252
20481,tgb,1766140,144530,0,tree,0,0,94,2504,12,44,1601,0,168,21650,80,-1,8
20482,tgb,1766200,149900,0,tree,4,0,96,2104,16,46,1881,0,42,18527,73,-2,122
20483,tgb,1766210,100730,0,tree,46,1,10,2488,7,41,1210,0,179,12192,18,-1,-140
20484,tgb,1766300,111450,0,tree,10,0,2,3141,25.9375,42,1200,0,77,17829,69,0,-171
20485,tgb,1766350,89850,0,tree,31,0,37,2866,0,38,1005,0,389,22222,-227,0,-304
20486,tgb,1766350,158500,0,tree,4,0,2,3102,17,40,1193,0,113,14987,91,0,-20
20487,tgb,1766380,107220,0,tree,81,1,0,2595,12,42,1262,0,348,13424,37,-1,67
20488,tgb,1766530,136500,0,tree,79,1,14,2737,7,44,1493,1,262,20673,24,0,-136
11048,tgb,1572220,32660,0,tree,10,1,21,3675,25,34,1126,0,233,15404,-2,1,-157
20489,tgb,1766550,133930,0,tree,73,0,21,3233,12,43,1343,1,49,18134,18,0,1
20490,tgb,1766550,136800,0,tree,85,1,8,2533,7.0625,44,1549,1,428,22129,24,-1,-147
20491,tgb,1766550,144550,0,tree,12,0,81,2590,12,44,1553,0,176,20244,78,-1,12
20492,tgb,1766570,111150,0,tree,19,0,6,3135,26,42,1194,0,45,17597,70,0,-218
20493,tgb,1766610,136870,0,tree,10,1,2,2354,7.25,45,1594,1,640,19946,23,-1,25
20494,tgb,1766650,89050,0,tree,0,0,19,3106,25,38,968,0,16,17751,-84,0,-27
